tick,event_time_ns,monotonic_ns,vehicle_speed,vehicle_speed_valid,external_stop,autonomous_enabled,lane_confidence,gps_valid,lidar_valid,avoid_updated,avoid_maneuver_done,avoid_path_n,avoid_generation,avoid_age_s,avoid_timeout_s,obstacle,avoidable,ttc,avoid_x,avoid_y,avoid_yaw,avoid_k
190,1789393212018922605,46111071462871,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
191,1789393212028983971,46111081524231,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
192,1789393212038969671,46111091509865,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
193,1789393212048928156,46111101468414,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
194,1789393212058931521,46111111471789,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
195,1789393212068929346,46111121469619,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
196,1789393212078928185,46111131468446,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
197,1789393212088931561,46111141471839,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
198,1789393212098931375,46111151471652,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
199,1789393212108947897,46111161488163,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
200,1789393212118961631,46111171501892,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
201,1789393212128937092,46111181477364,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
202,1789393212138929207,46111191469468,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
203,1789393212148926990,46111201467255,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
204,1789393212158937108,46111211477363,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
205,1789393212168967529,46111221507791,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
206,1789393212178951107,46111231491375,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
207,1789393212188953972,46111241494234,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
208,1789393212198928369,46111251468619,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
209,1789393212208931887,46111261472148,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
210,1789393212218922111,46111271462373,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
211,1789393212228931418,46111281471680,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
212,1789393212238973240,46111291513518,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
213,1789393212248923838,46111301464100,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
214,1789393212258958235,46111311498503,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
215,1789393212268948335,46111321488608,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
216,1789393212278909017,46111331449292,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
217,1789393212288934264,46111341474540,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
218,1789393212298936237,46111351476515,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
219,1789393212308926780,46111361467055,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
220,1789393212318944033,46111371484300,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
221,1789393212328943147,46111381483417,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
222,1789393212338937414,46111391477679,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
223,1789393212348913905,46111401454180,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
224,1789393212358954300,46111411494571,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
225,1789393212368941767,46111421482046,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
226,1789393212378882013,46111431422286,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
227,1789393212388934705,46111441474984,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
228,1789393212399655419,46111452195694,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
229,1789393212408974587,46111461514858,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
230,1789393212418928490,46111471468769,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
231,1789393212428933004,46111481473281,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
232,1789393212438934391,46111491474593,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
233,1789393212448921329,46111501461604,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
234,1789393212458911285,46111511451562,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
235,1789393212468904152,46111521444431,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
236,1789393212478955228,46111531495509,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
237,1789393212488905660,46111541445922,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
238,1789393212498944807,46111551485087,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
239,1789393212508972133,46111561512086,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
240,1789393212518941351,46111571481631,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
241,1789393212528942321,46111581482600,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
242,1789393212538928424,46111591468702,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
243,1789393212548914411,46111601454686,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
244,1789393212558950588,46111611490863,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
245,1789393212568926260,46111621466535,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
246,1789393212578907214,46111631447488,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
247,1789393212589005245,46111641545205,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
248,1789393212598915886,46111651456158,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
249,1789393212608904996,46111661445269,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
250,1789393212618934491,46111671474772,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
251,1789393212628920700,46111681460977,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
252,1789393212638930492,46111691470773,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
253,1789393212648911217,46111701451490,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
254,1789393212658908978,46111711449255,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
255,1789393212668974952,46111721515231,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
256,1789393212678978692,46111731518972,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
257,1789393212688963548,46111741503828,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
258,1789393212698933356,46111751473635,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
259,1789393212708911299,46111761451572,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
260,1789393212718938173,46111771478453,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
261,1789393212728910688,46111781450969,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
262,1789393212739343287,46111791883561,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
263,1789393212748930484,46111801470729,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
264,1789393212758917257,46111811457531,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
265,1789393212768909708,46111821449980,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
266,1789393212778919612,46111831459881,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
267,1789393212788925882,46111841466158,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
268,1789393212798947843,46111851488115,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
269,1789393212808912999,46111861453275,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
270,1789393212818921996,46111871462271,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
271,1789393212829475706,46111882015981,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
272,1789393212838929733,46111891470002,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
273,1789393212848926080,46111901466230,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
274,1789393212858938678,46111911478940,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
275,1789393212868931523,46111921471788,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
276,1789393212878918273,46111931458545,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
277,1789393212888919196,46111941459463,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
278,1789393212899031550,46111951571821,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
279,1789393212909402592,46111961942863,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
280,1789393212918962372,46111971502648,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
281,1789393212928934383,46111981474628,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
282,1789393212938930006,46111991470269,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
283,1789393212948924195,46112001464376,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
284,1789393212958938617,46112011478865,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
285,1789393212968937862,46112021478065,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
286,1789393212978937820,46112031478071,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
287,1789393212988931142,46112041471325,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
288,1789393212998916421,46112051456697,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
289,1789393213008918928,46112061459197,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
290,1789393213018927651,46112071467931,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
291,1789393213028984476,46112081524746,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
292,1789393213038914431,46112091454708,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
293,1789393213048932076,46112101472354,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
294,1789393213058936501,46112111476777,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
295,1789393213068934974,46112121475255,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
296,1789393213078913489,46112131453768,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
297,1789393213088935820,46112141476100,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
298,1789393213098979094,46112151519361,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
299,1789393213108942740,46112161483013,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
300,1789393213118934120,46112171474402,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
301,1789393213128941916,46112181482193,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
302,1789393213138907647,46112191447918,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
303,1789393213148947598,46112201487875,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
304,1789393213158908617,46112211448892,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
305,1789393213168936183,46112221476465,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
306,1789393213178916726,46112231457000,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
307,1789393213188943895,46112241484170,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
308,1789393213198940252,46112251480471,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
309,1789393213208921182,46112261461459,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
310,1789393213218920008,46112271460283,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
311,1789393213228908404,46112281448682,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
312,1789393213238922789,46112291463070,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
313,1789393213248909176,46112301449453,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
314,1789393213258909417,46112311449696,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
315,1789393213268935197,46112321475476,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
316,1789393213278943784,46112331484064,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
317,1789393213288941308,46112341481589,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
318,1789393213298986691,46112351526779,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
319,1789393213308946708,46112361486983,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
320,1789393213318928979,46112371469258,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
321,1789393213328958548,46112381498828,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
322,1789393213338906329,46112391446613,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
323,1789393213348910821,46112401451100,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
324,1789393213358911245,46112411451519,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
325,1789393213368930594,46112421470874,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
326,1789393213378911804,46112431452083,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
327,1789393213388974568,46112441514845,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
328,1789393213398909789,46112451450058,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
329,1789393213408932002,46112461472280,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
330,1789393213418939867,46112471480144,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
331,1789393213428913761,46112481454041,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
332,1789393213438940354,46112491480634,-3.849850296e-15,1,1,0,0,1,0,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
333,1789393213448905383,46112501445657,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
334,1789393213458910627,46112511450904,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
335,1789393213468942341,46112521482618,-3.849850296e-15,1,1,0,0,1,0,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
336,1789393213478932100,46112531472360,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
337,1789393213488942283,46112541482552,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
338,1789393213498926197,46112551466459,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
339,1789393213508930960,46112561471232,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
340,1789393213518939824,46112571480090,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
341,1789393213528967983,46112581508246,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
342,1789393213539000852,46112591541108,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
343,1789393213548876546,46112601416801,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
344,1789393213558912658,46112611452935,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
345,1789393213568944339,46112621484609,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
346,1789393213578937025,46112631477303,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
347,1789393213588919679,46112641459953,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
348,1789393213598924846,46112651465119,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
349,1789393213608914462,46112661454736,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
350,1789393213618943369,46112671483648,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
351,1789393213628954435,46112681494716,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
352,1789393213638930627,46112691470907,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
353,1789393213648940130,46112701480408,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
354,1789393213658933661,46112711473937,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
355,1789393213669000818,46112721541066,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
356,1789393213678984193,46112731524453,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
357,1789393213688907593,46112741447869,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
358,1789393213698941475,46112751481753,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
359,1789393213708917707,46112761457983,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
360,1789393213718933872,46112771474151,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
361,1789393213729014694,46112781554973,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
362,1789393213738943585,46112791483864,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
363,1789393213748926770,46112801467046,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
364,1789393213758931697,46112811471980,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
365,1789393213768955835,46112821496113,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
366,1789393213778904019,46112831444297,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
367,1789393213788937556,46112841477837,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
368,1789393213798950073,46112851490355,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
369,1789393213808919623,46112861459897,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
370,1789393213818964468,46112871504746,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
371,1789393213828945504,46112881485769,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
372,1789393213838914851,46112891455127,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
373,1789393213848981146,46112901521408,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
374,1789393213858935356,46112911475618,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
375,1789393213868966903,46112921507159,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
376,1789393213878938568,46112931478824,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
377,1789393213888976771,46112941517035,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
378,1789393213898926848,46112951467111,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
379,1789393213908932698,46112961472961,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
380,1789393213918965779,46112971506045,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
381,1789393213928948111,46112981488222,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
382,1789393213938964595,46112991504867,-3.849850296e-15,1,1,0,0,1,1,1,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
383,1789393213948927928,46113001468187,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
384,1789393213958936791,46113011477039,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
385,1789393213968937085,46113021477355,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
386,1789393213978984327,46113031524587,-3.849850296e-15,1,1,0,0,1,1,0,0,0,0,-1,0.5,0,0,1000000000,0,0,0,0
