tick,event_time_ns,stopline_detected,stop_distance,red,green,vehicle_speed,vehicle_speed_valid
16963,1789335760926139898,0,-1,0,0,-4.096684379e-16,1
16964,1789335760936199821,0,-1,0,0,-4.096684379e-16,1
16965,1789335760946170723,0,-1,0,0,-4.096684379e-16,1
16966,1789335760956148525,0,-1,0,0,-4.096684379e-16,1
16967,1789335760966150033,0,-1,0,0,-4.096684379e-16,1
16968,1789335760976136728,0,-1,0,0,-4.096684379e-16,1
16969,1789335760986178954,0,-1,0,0,-4.096684379e-16,1
16970,1789335760996122613,0,-1,0,0,-4.096684379e-16,1
16971,1789335761006156784,0,-1,0,0,-4.096684379e-16,1
16972,1789335761016195787,0,-1,0,0,-4.096684379e-16,1
16973,1789335761026191280,0,-1,0,0,-4.096684379e-16,1
16974,1789335761036197611,0,-1,0,0,-4.096684379e-16,1
16975,1789335761046144727,0,-1,0,0,-4.096684379e-16,1
16976,1789335761056164190,0,-1,0,0,-4.096684379e-16,1
16977,1789335761066184661,0,-1,0,0,-4.096684379e-16,1
16978,1789335761076132540,0,-1,0,0,-4.096684379e-16,1
16979,1789335761086165102,0,-1,0,0,-4.096684379e-16,1
16980,1789335761096138149,0,-1,0,0,-4.096684379e-16,1
16981,1789335761106137719,0,-1,0,0,-4.096684379e-16,1
16982,1789335761116126450,0,-1,0,0,-4.096684379e-16,1
16983,1789335761126155811,0,-1,0,0,-4.096684379e-16,1
16984,1789335761136183912,0,-1,0,0,-4.096684379e-16,1
16985,1789335761146204867,0,-1,0,0,-4.096684379e-16,1
16986,1789335761156163346,0,-1,0,0,-4.096684379e-16,1
16987,1789335761166128260,0,-1,0,0,-4.096684379e-16,1
16988,1789335761176128634,0,-1,0,0,-4.096684379e-16,1
16989,1789335761186122460,0,-1,0,0,-4.096684379e-16,1
16990,1789335761196125300,0,-1,0,0,-4.096684379e-16,1
16991,1789335761206371397,0,-1,0,0,-4.096684379e-16,1
16992,1789335761216157357,0,-1,0,0,-4.096684379e-16,1
16993,1789335761226180450,0,-1,0,0,-4.096684379e-16,1
16994,1789335761236179105,0,-1,0,0,-4.096684379e-16,1
16995,1789335761246169483,0,-1,0,0,-4.096684379e-16,1
16996,1789335761256116730,0,-1,0,0,-4.096684379e-16,1
16997,1789335761266173985,0,-1,0,0,-4.096684379e-16,1
16998,1789335761276133258,0,-1,0,0,-4.096684379e-16,1
16999,1789335761286364572,0,-1,0,0,-4.096684379e-16,1
17000,1789335761296155451,0,-1,0,0,-4.096684379e-16,1
17001,1789335761306139113,0,-1,0,0,-4.096684379e-16,1
17002,1789335761316130097,0,-1,0,0,-4.096684379e-16,1
17003,1789335761326132089,0,-1,0,0,-4.096684379e-16,1
17004,1789335761336213145,0,-1,0,0,-4.096684379e-16,1
17005,1789335761346146325,0,-1,0,0,-4.096684379e-16,1
17006,1789335761356169551,0,-1,0,0,-4.096684379e-16,1
17007,1789335761366217229,0,-1,0,0,-4.096684379e-16,1
17008,1789335761376148571,0,-1,0,0,-4.096684379e-16,1
17009,1789335761386199079,0,-1,0,0,-4.096684379e-16,1
17010,1789335761396124389,0,-1,0,0,-4.096684379e-16,1
17011,1789335761406162507,0,-1,0,0,-4.096684379e-16,1
17012,1789335761416119793,0,-1,0,0,-4.096684379e-16,1
17013,1789335761426183218,0,-1,0,0,-4.096684379e-16,1
17014,1789335761436197199,0,-1,0,0,-4.096684379e-16,1
17015,1789335761446172940,0,-1,0,0,-4.096684379e-16,1
17016,1789335761456151966,0,-1,0,0,-4.096684379e-16,1
17017,1789335761466170977,0,-1,0,0,-4.096684379e-16,1
17018,1789335761476159788,0,-1,0,0,-4.096684379e-16,1
17019,1789335761486151435,0,-1,0,0,-4.096684379e-16,1
17020,1789335761496144487,0,-1,0,0,-4.096684379e-16,1
17021,1789335761506134037,0,-1,0,0,-4.096684379e-16,1
17022,1789335761516150546,0,-1,0,0,-4.096684379e-16,1
17023,1789335761526150501,0,-1,0,0,-4.096684379e-16,1
17024,1789335761536159691,0,-1,0,0,-4.096684379e-16,1
17025,1789335761546144854,0,-1,0,0,-4.096684379e-16,1
17026,1789335761556164751,0,-1,0,0,-4.096684379e-16,1
17027,1789335761566161121,0,-1,0,0,-4.096684379e-16,1
17028,1789335761576150465,0,-1,0,0,-4.096684379e-16,1
17029,1789335761586233543,0,-1,0,0,-4.096684379e-16,1
17030,1789335761596162282,0,-1,0,0,-4.096684379e-16,1
17031,1789335761606228158,0,-1,0,0,-4.096684379e-16,1
17032,1789335761616143410,0,-1,0,0,-4.096684379e-16,1
17033,1789335761626149113,0,-1,0,0,-4.096684379e-16,1
17034,1789335761636156849,0,-1,0,0,-4.096684379e-16,1
17035,1789335761646186156,0,-1,0,0,-4.096684379e-16,1
17036,1789335761656148100,0,-1,0,0,-4.096684379e-16,1
17037,1789335761666149368,0,-1,0,0,-4.096684379e-16,1
17038,1789335761676166613,0,-1,0,0,-4.096684379e-16,1
17039,1789335761686169683,0,-1,0,0,-4.096684379e-16,1
17040,1789335761696155195,0,-1,0,0,-4.096684379e-16,1
17041,1789335761706157744,0,-1,0,0,-4.096684379e-16,1
17042,1789335761716291750,0,-1,0,0,-4.096684379e-16,1
17043,1789335761726172730,0,-1,0,0,-4.096684379e-16,1
17044,1789335761736173017,0,-1,0,0,-4.096684379e-16,1
17045,1789335761746166088,0,-1,0,0,-4.096684379e-16,1
17046,1789335761756140515,0,-1,0,0,-4.096684379e-16,1
17047,1789335761766177727,0,-1,0,0,-4.096684379e-16,1
17048,1789335761776194112,0,-1,0,0,-4.096684379e-16,1
17049,1789335761786162421,0,-1,0,0,-4.096684379e-16,1
17050,1789335761796166646,0,-1,0,0,-4.096684379e-16,1
17051,1789335761806185615,0,-1,0,0,-4.096684379e-16,1
17052,1789335761816194051,0,-1,0,0,-4.096684379e-16,1
17053,1789335761826192436,0,-1,0,0,-4.096684379e-16,1
17054,1789335761836190933,0,-1,0,0,-4.096684379e-16,1
17055,1789335761846181488,0,-1,0,0,-4.096684379e-16,1
17056,1789335761856162242,0,-1,0,0,-4.096684379e-16,1
17057,1789335761866158615,0,-1,0,0,-4.096684379e-16,1
17058,1789335761876139094,0,-1,0,0,-4.096684379e-16,1
17059,1789335761886145428,0,-1,0,0,-4.096684379e-16,1
17060,1789335761896144784,0,-1,0,0,-4.096684379e-16,1
17061,1789335761906137212,0,-1,0,0,-4.096684379e-16,1
17062,1789335761916282861,0,-1,0,0,-4.096684379e-16,1
17063,1789335761926136286,0,-1,0,0,-4.096684379e-16,1
17064,1789335761936153081,0,-1,0,0,-4.096684379e-16,1
17065,1789335761946148223,0,-1,0,0,-4.096684379e-16,1
17066,1789335761956146527,0,-1,0,0,-4.096684379e-16,1
17067,1789335761966169554,0,-1,0,0,-4.096684379e-16,1
17068,1789335761976130440,0,-1,0,0,-4.096684379e-16,1
17069,1789335761986178235,0,-1,0,0,-4.096684379e-16,1
17070,1789335761996151155,0,-1,0,0,-4.096684379e-16,1
17071,1789335762006204178,0,-1,0,0,-4.096684379e-16,1
17072,1789335762016186473,0,-1,0,0,-4.096684379e-16,1
17073,1789335762026187028,0,-1,0,0,-4.096684379e-16,1
17074,1789335762036175505,0,-1,0,0,-4.096684379e-16,1
17075,1789335762046150480,0,-1,0,0,-4.096684379e-16,1
17076,1789335762056150756,0,-1,0,0,-4.096684379e-16,1
17077,1789335762066226327,0,-1,0,0,-4.096684379e-16,1
17078,1789335762076190409,0,-1,0,0,-4.096684379e-16,1
17079,1789335762086130457,0,-1,0,0,-4.096684379e-16,1
17080,1789335762096152722,0,-1,0,0,-4.096684379e-16,1
17081,1789335762106133290,0,-1,0,0,-4.096684379e-16,1
17082,1789335762116129687,0,-1,0,0,-4.096684379e-16,1
17083,1789335762126129749,0,-1,0,0,-4.096684379e-16,1
17084,1789335762136130656,0,-1,0,0,-4.096684379e-16,1
17085,1789335762146152083,0,-1,0,0,-4.096684379e-16,1
17086,1789335762156197210,0,-1,0,0,-4.096684379e-16,1
17087,1789335762166181342,0,-1,0,0,-4.096684379e-16,1
17088,1789335762176214978,0,-1,0,0,-4.096684379e-16,1
17089,1789335762186209237,0,-1,0,0,-4.096684379e-16,1
17090,1789335762196135142,0,-1,0,0,-4.096684379e-16,1
17091,1789335762206197306,0,-1,0,0,-4.096684379e-16,1
17092,1789335762216131201,0,-1,0,0,-4.096684379e-16,1
17093,1789335762226157220,0,-1,0,0,-4.096684379e-16,1
17094,1789335762236145206,0,-1,0,0,-4.096684379e-16,1
17095,1789335762246125264,0,-1,0,0,-4.096684379e-16,1
17096,1789335762256153416,0,-1,0,0,-4.096684379e-16,1
17097,1789335762266124807,0,-1,0,0,-4.096684379e-16,1
17098,1789335762276139949,0,-1,0,0,-4.096684379e-16,1
17099,1789335762286146358,0,-1,0,0,-4.096684379e-16,1
17100,1789335762296138354,0,-1,0,0,-4.096684379e-16,1
17101,1789335762306204230,0,-1,0,0,-4.096684379e-16,1
17102,1789335762316131780,0,-1,0,0,-4.096684379e-16,1
17103,1789335762326131960,0,-1,0,0,-4.096684379e-16,1
17104,1789335762336148590,0,-1,0,0,-4.096684379e-16,1
17105,1789335762346172009,0,-1,0,0,-4.096684379e-16,1
17106,1789335762356153467,0,-1,0,0,-4.096684379e-16,1
17107,1789335762366189560,0,-1,0,0,-4.096684379e-16,1
17108,1789335762376229427,0,-1,0,0,-4.096684379e-16,1
17109,1789335762386174268,0,-1,0,0,-4.096684379e-16,1
17110,1789335762396198579,0,-1,0,0,-4.096684379e-16,1
17111,1789335762406162326,0,-1,0,0,-4.096684379e-16,1
17112,1789335762416155421,0,-1,0,0,-4.096684379e-16,1
17113,1789335762426171895,0,-1,0,0,-4.096684379e-16,1
17114,1789335762436150293,0,-1,0,0,-4.096684379e-16,1
17115,1789335762446128679,0,-1,0,0,-4.096684379e-16,1
17116,1789335762456129976,0,-1,0,0,-4.096684379e-16,1
17117,1789335762466156341,0,-1,0,0,-4.096684379e-16,1
17118,1789335762476174222,0,-1,0,0,-4.096684379e-16,1
17119,1789335762486128769,0,-1,0,0,-4.096684379e-16,1
17120,1789335762496142511,0,-1,0,0,-4.096684379e-16,1
17121,1789335762506144871,0,-1,0,0,-4.096684379e-16,1
17122,1789335762516131053,0,-1,0,0,-4.096684379e-16,1
17123,1789335762526132580,0,-1,0,0,-4.096684379e-16,1
17124,1789335762536172578,0,-1,0,0,-4.096684379e-16,1
17125,1789335762546127237,0,-1,0,0,-4.096684379e-16,1
17126,1789335762556136679,0,-1,0,0,-4.096684379e-16,1
17127,1789335762566148498,0,-1,0,0,-4.096684379e-16,1
17128,1789335762576217143,0,-1,0,0,-4.096684379e-16,1
17129,1789335762586247217,0,-1,0,0,-4.096684379e-16,1
17130,1789335762596194062,0,-1,0,0,-4.096684379e-16,1
17131,1789335762606214395,0,-1,0,0,-4.096684379e-16,1
17132,1789335762616128573,0,-1,0,0,-4.096684379e-16,1
17133,1789335762626156425,0,-1,0,0,-4.096684379e-16,1
17134,1789335762636128781,0,-1,0,0,-4.096684379e-16,1
17135,1789335762646128213,0,-1,0,0,-4.096684379e-16,1
17136,1789335762656145781,0,-1,0,0,-4.096684379e-16,1
17137,1789335762666133792,0,-1,0,0,-4.096684379e-16,1
17138,1789335762676151216,0,-1,0,0,-4.096684379e-16,1
17139,1789335762686134842,0,-1,0,0,-4.096684379e-16,1
17140,1789335762696164563,0,-1,0,0,-4.096684379e-16,1
17141,1789335762706139302,0,-1,0,0,-4.096684379e-16,1
17142,1789335762716128758,0,-1,0,0,-4.096684379e-16,1
17143,1789335762726134304,0,-1,0,0,-4.096684379e-16,1
17144,1789335762736136434,0,-1,0,0,-4.096684379e-16,1
17145,1789335762746180656,0,-1,0,0,-4.096684379e-16,1
17146,1789335762756143252,0,-1,0,0,-4.096684379e-16,1
17147,1789335762766189244,0,-1,0,0,-4.096684379e-16,1
17148,1789335762776138371,0,-1,0,0,-4.096684379e-16,1
17149,1789335762786159474,0,-1,0,0,-4.096684379e-16,1
17150,1789335762796169306,0,-1,0,0,-4.096684379e-16,1
17151,1789335762806155397,0,-1,0,0,-4.096684379e-16,1
17152,1789335762816134510,0,-1,0,0,-4.096684379e-16,1
17153,1789335762826161416,0,-1,0,0,-4.096684379e-16,1
17154,1789335762836151950,0,-1,0,0,-4.096684379e-16,1
17155,1789335762846126384,0,-1,0,0,-4.096684379e-16,1
17156,1789335762856130308,0,-1,0,0,-4.096684379e-16,1
17157,1789335762866122338,0,-1,0,0,-4.096684379e-16,1
17158,1789335762876140933,0,-1,0,0,-4.096684379e-16,1
17159,1789335762886155681,0,-1,0,0,-4.096684379e-16,1
17160,1789335762896173643,0,-1,0,0,-4.096684379e-16,1
17161,1789335762906158921,0,-1,0,0,-4.096684379e-16,1
17162,1789335762916155488,0,-1,0,0,-4.096684379e-16,1
17163,1789335762926142230,0,-1,0,0,-4.096684379e-16,1
17164,1789335762936134527,0,-1,0,0,-4.096684379e-16,1
17165,1789335762946137493,0,-1,0,0,-4.096684379e-16,1
17166,1789335762956171106,0,-1,0,0,-4.096684379e-16,1
17167,1789335762966153724,0,-1,0,0,-4.096684379e-16,1
17168,1789335762976183819,0,-1,0,0,-4.096684379e-16,1
17169,1789335762986221523,0,-1,0,0,-4.096684379e-16,1
17170,1789335762996140665,0,-1,0,0,-4.096684379e-16,1
17171,1789335763006175946,0,-1,0,0,-4.096684379e-16,1
17172,1789335763016171325,0,-1,0,0,-4.096684379e-16,1
17173,1789335763026184689,0,-1,0,0,-4.096684379e-16,1
17174,1789335763036131854,0,-1,0,0,-4.096684379e-16,1
17175,1789335763046120827,0,-1,0,0,-4.096684379e-16,1
17176,1789335763056120190,0,-1,0,0,-4.096684379e-16,1
17177,1789335763066142723,0,-1,0,0,-4.096684379e-16,1
17178,1789335763076148132,0,-1,0,0,-4.096684379e-16,1
17179,1789335763086135605,0,-1,0,0,-4.096684379e-16,1
17180,1789335763096142310,0,-1,0,0,-4.096684379e-16,1
17181,1789335763106138197,0,-1,0,0,-4.096684379e-16,1
17182,1789335763116132981,0,-1,0,0,-4.096684379e-16,1
17183,1789335763126131976,0,-1,0,0,-4.096684379e-16,1
17184,1789335763136147289,0,-1,0,0,-4.096684379e-16,1
17185,1789335763146127699,0,-1,0,0,-4.096684379e-16,1
17186,1789335763156167712,0,-1,0,0,-4.096684379e-16,1
17187,1789335763166140630,0,-1,0,0,-4.096684379e-16,1
17188,1789335763176208186,0,-1,0,0,-4.096684379e-16,1
17189,1789335763186198451,0,-1,0,0,-4.096684379e-16,1
17190,1789335763196191231,0,-1,0,0,-4.096684379e-16,1
17191,1789335763206179115,0,-1,0,0,-4.096684379e-16,1
17192,1789335763216155195,0,-1,0,0,-4.096684379e-16,1
17193,1789335763226157871,0,-1,0,0,-4.096684379e-16,1
17194,1789335763236172265,0,-1,0,0,-4.096684379e-16,1
17195,1789335763246169700,0,-1,0,0,-4.096684379e-16,1
17196,1789335763256131454,0,-1,0,0,-4.096684379e-16,1
17197,1789335763266200063,0,-1,0,0,-4.096684379e-16,1
17198,1789335763276139573,0,-1,0,0,-4.096684379e-16,1
17199,1789335763286131484,0,-1,0,0,-4.096684379e-16,1
17200,1789335763296129174,0,-1,0,0,-4.096684379e-16,1
17201,1789335763306135261,0,-1,0,0,-4.096684379e-16,1
17202,1789335763316126516,0,-1,0,0,-4.096684379e-16,1
17203,1789335763326137505,0,-1,0,0,-4.096684379e-16,1
17204,1789335763336158712,0,-1,0,0,-4.096684379e-16,1
17205,1789335763346152262,0,-1,0,0,-4.096684379e-16,1
17206,1789335763356148708,0,-1,0,0,-4.096684379e-16,1
17207,1789335763366178769,0,-1,0,0,-4.096684379e-16,1
17208,1789335763376145838,0,-1,0,0,-4.096684379e-16,1
17209,1789335763386154859,0,-1,0,0,-4.096684379e-16,1
17210,1789335763396150352,0,-1,0,0,-4.096684379e-16,1
17211,1789335763406204781,0,-1,0,0,-4.096684379e-16,1
17212,1789335763416322771,0,-1,0,0,-4.096684379e-16,1
17213,1789335763426182998,0,-1,0,0,-4.096684379e-16,1
17214,1789335763436143014,0,-1,0,0,-4.096684379e-16,1
17215,1789335763446145126,0,-1,0,0,-4.096684379e-16,1
17216,1789335763456172621,0,-1,0,0,-4.096684379e-16,1
17217,1789335763466187082,0,-1,0,0,-4.096684379e-16,1
17218,1789335763476151550,0,-1,0,0,-4.096684379e-16,1
17219,1789335763486157141,0,-1,0,0,-4.096684379e-16,1
17220,1789335763496141376,0,-1,0,0,-4.096684379e-16,1
17221,1789335763506190121,0,-1,0,0,-4.096684379e-16,1
17222,1789335763516138213,0,-1,0,0,-4.096684379e-16,1
17223,1789335763526133556,0,-1,0,0,-4.096684379e-16,1
17224,1789335763536152470,0,-1,0,0,-4.096684379e-16,1
17225,1789335763546148259,0,-1,0,0,-4.096684379e-16,1
17226,1789335763556131894,0,-1,0,0,-4.096684379e-16,1
17227,1789335763566169574,0,-1,0,0,-4.096684379e-16,1
17228,1789335763576152062,0,-1,0,0,-4.096684379e-16,1
17229,1789335763586170328,0,-1,0,0,-4.096684379e-16,1
17230,1789335763596231607,0,-1,0,0,-4.096684379e-16,1
17231,1789335763606184068,0,-1,0,0,-4.096684379e-16,1
17232,1789335763616186868,0,-1,0,0,-4.096684379e-16,1
17233,1789335763626144495,0,-1,0,0,-4.096684379e-16,1
17234,1789335763636152094,0,-1,0,0,-4.096684379e-16,1
17235,1789335763646189969,0,-1,0,0,-4.096684379e-16,1
17236,1789335763656165379,0,-1,0,0,-4.096684379e-16,1
17237,1789335763666143008,0,-1,0,0,-4.096684379e-16,1
17238,1789335763676140007,0,-1,0,0,-4.096684379e-16,1
17239,1789335763686484789,0,-1,0,0,-4.096684379e-16,1
17240,1789335763696135199,0,-1,0,0,-4.096684379e-16,1
17241,1789335763706143896,0,-1,0,0,-4.096684379e-16,1
17242,1789335763716127505,0,-1,0,0,-4.096684379e-16,1
17243,1789335763726385522,0,-1,0,0,-4.096684379e-16,1
17244,1789335763736154843,0,-1,0,0,-4.096684379e-16,1
17245,1789335763746168751,0,-1,0,0,-4.096684379e-16,1
17246,1789335763756129200,0,-1,0,0,-4.096684379e-16,1
17247,1789335763766140855,0,-1,0,0,-4.096684379e-16,1
17248,1789335763776176421,0,-1,0,0,-4.096684379e-16,1
17249,1789335763786225809,0,-1,0,0,-4.096684379e-16,1
17250,1789335763796207527,0,-1,0,0,-4.096684379e-16,1
17251,1789335763806154898,0,-1,0,0,-4.096684379e-16,1
17252,1789335763816168014,0,-1,0,0,-4.096684379e-16,1
17253,1789335763826157569,0,-1,0,0,-4.096684379e-16,1
17254,1789335763836147609,0,-1,0,0,-4.096684379e-16,1
17255,1789335763846171784,0,-1,0,0,-4.096684379e-16,1
17256,1789335763856159949,0,-1,0,0,-4.096684379e-16,1
17257,1789335763866158446,0,-1,0,0,-4.096684379e-16,1
17258,1789335763876150239,0,-1,0,0,-4.096684379e-16,1
17259,1789335763886138473,0,-1,0,0,-4.096684379e-16,1
17260,1789335763896129207,0,-1,0,0,-4.096684379e-16,1
17261,1789335763906132648,0,-1,0,0,-4.096684379e-16,1
17262,1789335763916143905,0,-1,0,0,-4.096684379e-16,1
17263,1789335763926208856,0,-1,0,0,-4.096684379e-16,1
17264,1789335763936175158,0,-1,0,0,-4.096684379e-16,1
17265,1789335763946146023,0,-1,0,0,-4.096684379e-16,1
17266,1789335763956159162,0,-1,0,0,-4.096684379e-16,1
17267,1789335763966168175,0,-1,0,0,-4.096684379e-16,1
17268,1789335763976142203,0,-1,0,0,-4.096684379e-16,1
17269,1789335763986144079,0,-1,0,0,-4.096684379e-16,1
17270,1789335763996237044,0,-1,0,0,-4.096684379e-16,1
17271,1789335764006210492,0,-1,0,0,-4.096684379e-16,1
17272,1789335764016224381,0,-1,0,0,-4.096684379e-16,1
17273,1789335764026151709,0,-1,0,0,-4.096684379e-16,1
17274,1789335764036168249,0,-1,0,0,-4.096684379e-16,1
17275,1789335764046180487,0,-1,0,0,-4.096684379e-16,1
17276,1789335764056155938,0,-1,0,0,-4.096684379e-16,1
17277,1789335764066191347,0,-1,0,0,-4.096684379e-16,1
17278,1789335764076152923,0,-1,0,0,-4.096684379e-16,1
17279,1789335764086192585,0,-1,0,0,-4.096684379e-16,1
17280,1789335764096131163,0,-1,0,0,-4.096684379e-16,1
17281,1789335764106196031,0,-1,0,0,-4.096684379e-16,1
17282,1789335764116131148,0,-1,0,0,-4.096684379e-16,1
17283,1789335764126154682,0,-1,0,0,-4.096684379e-16,1
17284,1789335764136163109,0,-1,0,0,-4.096684379e-16,1
17285,1789335764146178838,0,-1,0,0,-4.096684379e-16,1
17286,1789335764156156139,0,-1,0,0,-4.096684379e-16,1
17287,1789335764166133373,0,-1,0,0,-4.096684379e-16,1
17288,1789335764176166014,0,-1,0,0,-4.096684379e-16,1
17289,1789335764186160523,0,-1,0,0,-4.096684379e-16,1
17290,1789335764196146835,0,-1,0,0,-4.096684379e-16,1
17291,1789335764206142731,0,-1,0,0,-4.096684379e-16,1
17292,1789335764216144009,0,-1,0,0,-4.096684379e-16,1
17293,1789335764226157695,0,-1,0,0,-4.096684379e-16,1
17294,1789335764236138093,0,-1,0,0,-4.096684379e-16,1
17295,1789335764246153539,0,-1,0,0,-4.096684379e-16,1
17296,1789335764256149184,0,-1,0,0,-4.096684379e-16,1
17297,1789335764266216360,0,-1,0,0,-4.096684379e-16,1
17298,1789335764276165086,0,-1,0,0,-4.096684379e-16,1
17299,1789335764286141396,0,-1,0,0,-4.096684379e-16,1
17300,1789335764296156381,0,-1,0,0,-4.096684379e-16,1
17301,1789335764306138357,0,-1,0,0,-4.096684379e-16,1
17302,1789335764316134111,0,-1,0,0,-4.096684379e-16,1
17303,1789335764326133017,0,-1,0,0,-4.096684379e-16,1
17304,1789335764336142913,0,-1,0,0,-4.096684379e-16,1
17305,1789335764346158985,0,-1,0,0,-4.096684379e-16,1
17306,1789335764356199035,0,-1,0,0,-4.096684379e-16,1
17307,1789335764366179564,0,-1,0,0,-4.096684379e-16,1
17308,1789335764376229841,0,-1,0,0,-4.096684379e-16,1
17309,1789335764386158355,0,-1,0,0,-4.096684379e-16,1
17310,1789335764396150812,0,-1,0,0,-4.096684379e-16,1
17311,1789335764406190645,0,-1,0,0,-4.096684379e-16,1
17312,1789335764416144985,0,-1,0,0,-4.096684379e-16,1
17313,1789335764426166998,0,-1,0,0,-4.096684379e-16,1
17314,1789335764436195687,0,-1,0,0,-4.096684379e-16,1
17315,1789335764446218717,0,-1,0,0,-4.096684379e-16,1
17316,1789335764456169576,0,-1,0,0,-4.096684379e-16,1
17317,1789335764466182028,0,-1,0,0,-4.096684379e-16,1
17318,1789335764476242650,0,-1,0,0,-4.096684379e-16,1
17319,1789335764486354852,0,-1,0,0,-4.096684379e-16,1
17320,1789335764496173952,0,-1,0,0,-4.096684379e-16,1
17321,1789335764506144119,0,-1,0,0,-4.096684379e-16,1
17322,1789335764516144764,0,-1,0,0,-4.096684379e-16,1
17323,1789335764526152670,0,-1,0,0,-4.096684379e-16,1
17324,1789335764536160863,0,-1,0,0,-4.096684379e-16,1
17325,1789335764546144202,0,-1,0,0,-4.096684379e-16,1
17326,1789335764556150890,0,-1,0,0,-4.096684379e-16,1
17327,1789335764566165301,0,-1,0,0,-4.096684379e-16,1
17328,1789335764576147416,0,-1,0,0,-4.096684379e-16,1
17329,1789335764586147481,0,-1,0,0,-4.096684379e-16,1
17330,1789335764596292513,0,-1,0,0,-4.096684379e-16,1
17331,1789335764606205018,0,-1,0,0,-4.096684379e-16,1
17332,1789335764616151889,0,-1,0,0,-4.096684379e-16,1
17333,1789335764626180476,0,-1,0,0,-4.096684379e-16,1
17334,1789335764636163942,0,-1,0,0,-4.096684379e-16,1
17335,1789335764646191694,0,-1,0,0,-4.096684379e-16,1
17336,1789335764656152985,0,-1,0,0,-4.096684379e-16,1
17337,1789335764666169925,0,-1,0,0,-4.096684379e-16,1
17338,1789335764676200108,0,-1,0,0,-4.096684379e-16,1
17339,1789335764686173499,0,-1,0,0,-4.096684379e-16,1
17340,1789335764696162088,0,-1,0,0,-4.096684379e-16,1
17341,1789335764706134328,0,-1,0,0,-4.096684379e-16,1
17342,1789335764716129816,0,-1,0,0,-4.096684379e-16,1
17343,1789335764726124150,0,-1,0,0,-4.096684379e-16,1
17344,1789335764736171006,0,-1,0,0,-4.096684379e-16,1
17345,1789335764746196164,0,-1,0,0,-4.096684379e-16,1
17346,1789335764756132697,0,-1,0,0,-4.096684379e-16,1
17347,1789335764766173878,0,-1,0,0,-4.096684379e-16,1
17348,1789335764776193227,0,-1,0,0,-4.096684379e-16,1
17349,1789335764786123671,0,-1,0,0,-4.096684379e-16,1
17350,1789335764796176460,0,-1,0,0,-4.096684379e-16,1
17351,1789335764806145720,0,-1,0,0,-4.096684379e-16,1
17352,1789335764816124570,0,-1,0,0,-4.096684379e-16,1
17353,1789335764826138211,0,-1,0,0,-4.096684379e-16,1
17354,1789335764836171361,0,-1,0,0,-4.096684379e-16,1
17355,1789335764846175102,0,-1,0,0,-4.096684379e-16,1
17356,1789335764856153938,0,-1,0,0,-4.096684379e-16,1
17357,1789335764866166502,0,-1,0,0,-4.096684379e-16,1
17358,1789335764876190030,0,-1,0,0,-4.096684379e-16,1
17359,1789335764886168375,0,-1,0,0,-4.096684379e-16,1
17360,1789335764896172991,0,-1,0,0,-4.096684379e-16,1
17361,1789335764906155259,0,-1,0,0,-4.096684379e-16,1
17362,1789335764916236750,0,-1,0,0,-4.096684379e-16,1
17363,1789335764926156171,0,-1,0,0,-4.096684379e-16,1
17364,1789335764936175526,0,-1,0,0,-4.096684379e-16,1
17365,1789335764946157110,0,-1,0,0,-4.096684379e-16,1
17366,1789335764956180705,0,-1,0,0,-4.096684379e-16,1
17367,1789335764966170622,0,-1,0,0,-4.096684379e-16,1
17368,1789335764976148711,0,-1,0,0,-4.096684379e-16,1
17369,1789335764986180139,0,-1,0,0,-4.096684379e-16,1
17370,1789335764996133210,0,-1,0,0,-4.096684379e-16,1
17371,1789335765006226956,0,-1,0,0,-4.096684379e-16,1
17372,1789335765016170712,0,-1,0,0,-4.096684379e-16,1
17373,1789335765026181899,0,-1,0,0,-4.096684379e-16,1
17374,1789335765036232283,0,-1,0,0,-4.096684379e-16,1
17375,1789335765046165148,0,-1,0,0,-4.096684379e-16,1
17376,1789335765056176378,0,-1,0,0,-4.096684379e-16,1
17377,1789335765066196804,0,-1,0,0,-4.096684379e-16,1
17378,1789335765076142765,0,-1,0,0,-4.096684379e-16,1
17379,1789335765086141332,0,-1,0,0,-4.096684379e-16,1
17380,1789335765096222776,0,-1,0,0,-4.096684379e-16,1
17381,1789335765106345968,0,-1,0,0,-4.096684379e-16,1
17382,1789335765116185509,0,-1,0,0,-4.096684379e-16,1
17383,1789335765126141023,0,-1,0,0,-4.096684379e-16,1
17384,1789335765136229618,0,-1,0,0,-4.096684379e-16,1
17385,1789335765146213762,0,-1,0,0,-4.096684379e-16,1
17386,1789335765156151567,0,-1,0,0,-4.096684379e-16,1
17387,1789335765166210232,0,-1,0,0,-4.096684379e-16,1
17388,1789335765176152525,0,-1,0,0,-4.096684379e-16,1
17389,1789335765186232784,0,-1,0,0,-4.096684379e-16,1
17390,1789335765196152774,0,-1,0,0,-4.096684379e-16,1
17391,1789335765206207843,0,-1,0,0,-4.096684379e-16,1
17392,1789335765216191457,0,-1,0,0,-4.096684379e-16,1
17393,1789335765226162952,0,-1,0,0,-4.096684379e-16,1
17394,1789335765236231520,0,-1,0,0,-4.096684379e-16,1
17395,1789335765246156750,0,-1,0,0,-4.096684379e-16,1
17396,1789335765256150987,0,-1,0,0,-4.096684379e-16,1
17397,1789335765266181985,0,-1,0,0,-4.096684379e-16,1
17398,1789335765276170760,0,-1,0,0,-4.096684379e-16,1
