stamp_s,counter,x,y,yaw,v,str,str_ref
1789220306.628,30504,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000
1789220306.638,30505,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220306.648,30506,0.0000,0.0000,0.0000,0.0000,0.0061,0.0000
1789220306.658,30507,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000
1789220306.668,30508,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000
1789220306.678,30509,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000
1789220306.688,30510,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220306.698,30511,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220306.708,30512,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220306.718,30513,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220306.728,30514,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220306.738,30515,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220306.748,30516,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220306.758,30517,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000
1789220306.768,30518,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220306.778,30519,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
1789220306.788,30520,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000
1789220306.798,30521,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000
1789220306.808,30522,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000
1789220306.818,30523,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000
1789220306.828,30524,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000
1789220306.838,30525,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220306.848,30526,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220306.858,30527,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220306.868,30528,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220306.878,30529,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220306.888,30530,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220306.898,30531,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220306.908,30532,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220306.918,30533,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220306.928,30534,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220306.938,30535,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000
1789220306.948,30536,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000
1789220306.958,30537,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000
1789220306.968,30538,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220306.978,30539,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220306.988,30540,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000
1789220306.998,30541,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000
1789220307.008,30542,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220307.018,30543,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220307.028,30544,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220307.038,30545,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220307.048,30546,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000
1789220307.058,30547,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220307.068,30548,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220307.078,30549,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220307.088,30550,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220307.098,30551,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220307.108,30552,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220307.118,30553,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220307.128,30554,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220307.138,30555,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220307.148,30556,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
1789220307.158,30557,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
1789220307.168,30558,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220307.178,30559,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220307.188,30560,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220307.198,30561,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220307.208,30562,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220307.218,30563,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220307.228,30564,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220307.238,30565,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000
1789220307.248,30566,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220307.258,30567,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220307.268,30568,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
1789220307.278,30569,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220307.288,30570,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220307.298,30571,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220307.308,30572,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220307.318,30573,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220307.328,30574,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220307.338,30575,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000
1789220307.348,30576,0.0000,0.0000,0.0000,0.0000,0.0074,0.0000
1789220307.358,30577,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000
1789220307.368,30578,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220307.378,30579,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220307.388,30580,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220307.398,30581,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220307.408,30582,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220307.418,30583,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000
1789220307.428,30584,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000
1789220307.438,30585,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220307.448,30586,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220307.458,30587,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220307.468,30588,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220307.478,30589,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000
1789220307.488,30590,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220307.498,30591,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220307.508,30592,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220307.518,30593,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220307.528,30594,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220307.538,30595,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000
1789220307.548,30596,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000
1789220307.558,30597,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000
1789220307.568,30598,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000
1789220307.578,30599,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000
1789220307.588,30600,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220307.598,30601,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000
1789220307.608,30602,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220307.618,30603,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000
1789220307.628,30604,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220307.638,30605,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220307.648,30606,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000
1789220307.658,30607,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000
1789220307.668,30608,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000
1789220307.678,30609,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220307.688,30610,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220307.698,30611,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220307.708,30612,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000
1789220307.718,30613,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000
1789220307.728,30614,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220307.738,30615,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220307.748,30616,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220307.758,30617,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220307.768,30618,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220307.778,30619,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220307.788,30620,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220307.798,30621,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220307.808,30622,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220307.818,30623,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220307.828,30624,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220307.838,30625,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220307.848,30626,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000
1789220307.858,30627,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220307.868,30628,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220307.878,30629,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000
1789220307.888,30630,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
1789220307.898,30631,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000
1789220307.908,30632,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000
1789220307.918,30633,0.0000,0.0000,0.0000,0.0000,0.0069,0.0000
1789220307.928,30634,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220307.938,30635,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
1789220307.948,30636,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220307.958,30637,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220307.968,30638,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220307.978,30639,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220307.988,30640,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220307.998,30641,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000
1789220308.008,30642,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220308.018,30643,0.0000,0.0000,0.0000,0.0000,0.0026,0.0000
1789220308.028,30644,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220308.038,30645,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220308.048,30646,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220308.058,30647,0.0000,0.0000,0.0000,0.0000,0.0045,0.0000
1789220308.068,30648,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220308.078,30649,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220308.088,30650,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000
1789220308.098,30651,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220308.108,30652,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000
1789220308.118,30653,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220308.128,30654,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220308.138,30655,0.0000,0.0000,0.0000,0.0000,0.0023,0.0000
1789220308.148,30656,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220308.158,30657,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000
1789220308.168,30658,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220308.178,30659,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220308.188,30660,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220308.198,30661,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000
1789220308.208,30662,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000
1789220308.218,30663,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000
1789220308.228,30664,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220308.238,30665,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000
1789220308.248,30666,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220308.258,30667,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220308.268,30668,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220308.278,30669,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000
1789220308.288,30670,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220308.298,30671,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220308.308,30672,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220308.318,30673,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220308.328,30674,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220308.338,30675,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000
1789220308.348,30676,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000
1789220308.358,30677,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220308.368,30678,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000
1789220308.378,30679,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000
1789220308.388,30680,0.0000,0.0000,0.0000,0.0000,0.0079,0.0000
1789220308.398,30681,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000
1789220308.408,30682,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220308.418,30683,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220308.428,30684,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220308.438,30685,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000
1789220308.448,30686,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220308.458,30687,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220308.468,30688,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220308.478,30689,0.0000,0.0000,0.0000,0.0000,-0.0005,0.0000
1789220308.488,30690,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000
1789220308.498,30691,0.0000,0.0000,0.0000,0.0000,-0.0078,0.0000
1789220308.508,30692,0.0000,0.0000,0.0000,0.0000,-0.0078,0.0000
1789220308.518,30693,0.0000,0.0000,0.0000,0.0000,-0.0171,0.0000
1789220308.528,30694,0.0000,0.0000,0.0000,0.0000,-0.0163,0.0000
1789220308.538,30695,0.0000,0.0000,0.0000,0.0000,-0.0138,0.0000
1789220308.548,30696,0.0000,0.0000,0.0000,0.0000,-0.0062,0.0000
1789220308.558,30697,0.0000,0.0000,0.0000,0.0000,-0.0036,0.0000
1789220308.568,30698,0.0000,0.0000,0.0000,0.0000,-0.0017,0.0000
1789220308.578,30699,0.0000,0.0000,0.0000,0.0000,-0.0039,0.0000
1789220308.588,30700,0.0000,0.0000,0.0000,0.0000,-0.0015,0.0000
1789220308.598,30701,0.0000,0.0000,0.0000,0.0000,-0.0027,0.0000
1789220308.608,30702,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000
1789220308.618,30703,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220308.628,30704,0.0000,0.0000,0.0000,0.0000,0.0117,0.0000
1789220308.638,30705,0.0000,0.0000,0.0000,0.0000,0.0147,0.0000
1789220308.648,30706,0.0000,0.0000,0.0000,0.0000,0.0224,0.0000
1789220308.658,30707,0.0000,0.0000,0.0000,0.0000,0.0180,0.0000
1789220308.668,30708,0.0000,0.0000,0.0000,0.0000,0.0187,0.0000
1789220308.678,30709,0.0000,0.0000,0.0000,0.0000,0.0152,0.0000
1789220308.688,30710,0.0000,0.0000,0.0000,0.0000,0.0151,0.0000
1789220308.698,30711,0.0000,0.0000,0.0000,0.0000,0.0121,0.0000
1789220308.708,30712,0.0000,0.0000,0.0000,0.0000,0.0119,0.0000
1789220308.718,30713,0.0000,0.0000,0.0000,0.0000,0.0104,0.0000
1789220308.728,30714,0.0000,0.0000,0.0000,0.0000,0.0099,0.0000
1789220308.738,30715,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000
1789220308.748,30716,0.0000,0.0000,0.0000,0.0000,0.0081,0.0000
1789220308.758,30717,0.0000,0.0000,0.0000,0.0000,0.0074,0.0000
1789220308.768,30718,0.0000,0.0000,0.0000,0.0000,0.0082,0.0000
1789220308.778,30719,0.0000,0.0000,0.0000,0.0000,0.0063,0.0000
1789220308.788,30720,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000
1789220308.798,30721,0.0000,0.0000,0.0000,0.0000,0.0081,0.0000
1789220308.808,30722,0.0000,0.0000,0.0000,0.0000,0.0081,0.0000
1789220308.818,30723,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000
1789220308.828,30724,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220308.838,30725,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220308.848,30726,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220308.858,30727,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220308.868,30728,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220308.878,30729,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220308.888,30730,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220308.898,30731,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000
1789220308.908,30732,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220308.918,30733,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220308.928,30734,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220308.938,30735,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220308.948,30736,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000
1789220308.958,30737,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220308.968,30738,0.0000,0.0000,0.0000,0.0000,0.0038,0.0000
1789220308.978,30739,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220308.988,30740,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220308.998,30741,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220309.008,30742,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220309.018,30743,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220309.028,30744,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220309.038,30745,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000
1789220309.048,30746,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000
1789220309.058,30747,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220309.068,30748,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220309.078,30749,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220309.088,30750,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220309.098,30751,0.0000,0.0000,0.0000,0.0000,0.0036,0.0000
1789220309.108,30752,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000
1789220309.118,30753,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000
1789220309.128,30754,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000
1789220309.138,30755,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000
1789220309.148,30756,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220309.158,30757,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220309.168,30758,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220309.178,30759,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220309.188,30760,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220309.198,30761,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220309.208,30762,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220309.218,30763,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220309.228,30764,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220309.238,30765,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000
1789220309.248,30766,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220309.258,30767,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220309.268,30768,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220309.278,30769,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220309.288,30770,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000
1789220309.298,30771,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000
1789220309.308,30772,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220309.318,30773,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220309.328,30774,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220309.338,30775,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220309.348,30776,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220309.358,30777,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220309.368,30778,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000
1789220309.378,30779,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000
1789220309.388,30780,0.0000,0.0000,0.0000,0.0000,0.0078,0.0000
1789220309.398,30781,0.0000,0.0000,0.0000,0.0000,0.0072,0.0000
1789220309.408,30782,0.0000,0.0000,0.0000,0.0000,0.0071,0.0000
1789220309.418,30783,0.0000,0.0000,0.0000,0.0000,0.0076,0.0000
1789220309.428,30784,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000
1789220309.438,30785,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220309.448,30786,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220309.458,30787,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000
1789220309.468,30788,0.0000,0.0000,0.0000,0.0000,0.0055,0.0000
1789220309.478,30789,0.0000,0.0000,0.0000,0.0000,0.0051,0.0000
1789220309.488,30790,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220309.498,30791,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220309.508,30792,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220309.518,30793,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220309.528,30794,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
1789220309.538,30795,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000
1789220309.548,30796,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220309.558,30797,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220309.568,30798,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000
1789220309.578,30799,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220309.588,30800,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220309.598,30801,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220309.608,30802,0.0000,0.0000,0.0000,0.0000,0.0046,0.0000
1789220309.618,30803,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220309.628,30804,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220309.638,30805,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220309.648,30806,0.0000,0.0000,0.0000,0.0000,0.0048,0.0000
1789220309.658,30807,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000
1789220309.668,30808,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000
1789220309.678,30809,0.0000,0.0000,0.0000,0.0000,0.0058,0.0000
1789220309.688,30810,0.0000,0.0000,0.0000,0.0000,0.0072,0.0000
1789220309.698,30811,0.0000,0.0000,0.0000,0.0000,0.0064,0.0000
1789220309.708,30812,0.0000,0.0000,0.0000,0.0000,0.0064,0.0000
1789220309.718,30813,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220309.728,30814,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000
1789220309.738,30815,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220309.748,30816,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220309.758,30817,0.0000,0.0000,0.0000,0.0000,0.0053,0.0000
1789220309.768,30818,0.0000,0.0000,0.0000,0.0000,0.0035,0.0000
1789220309.778,30819,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220309.788,30820,0.0000,0.0000,0.0000,0.0000,0.0037,0.0000
1789220309.798,30821,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220309.808,30822,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000
1789220309.818,30823,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220309.828,30824,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220309.838,30825,0.0000,0.0000,0.0000,0.0000,0.0044,0.0000
1789220309.848,30826,0.0000,0.0000,0.0000,0.0000,0.0042,0.0000
1789220309.858,30827,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220309.868,30828,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
1789220309.878,30829,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220309.888,30830,0.0000,0.0000,0.0000,0.0000,0.0030,0.0000
1789220309.898,30831,0.0000,0.0000,0.0000,0.0000,0.0032,0.0000
1789220309.908,30832,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220309.918,30833,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220309.928,30834,0.0000,0.0000,0.0000,0.0000,0.0056,0.0000
1789220309.938,30835,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000
1789220309.948,30836,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000
1789220309.958,30837,0.0000,0.0000,0.0000,0.0000,0.0010,0.0000
1789220309.968,30838,0.0000,0.0000,0.0000,0.0000,0.0025,0.0000
1789220309.978,30839,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
1789220309.988,30840,0.0000,0.0000,0.0000,0.0000,0.0049,0.0000
1789220309.998,30841,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000
1789220310.008,30842,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220310.018,30843,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220310.028,30844,0.0000,0.0000,0.0000,0.0000,0.0039,0.0000
1789220310.038,30845,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000
1789220310.048,30846,0.0000,0.0000,0.0000,0.0000,0.0028,0.0000
1789220310.058,30847,0.0000,0.0000,0.0000,0.0000,0.0013,0.0000
1789220310.068,30848,0.0000,0.0000,0.0000,0.0000,0.0019,0.0000
1789220310.078,30849,0.0000,0.0000,0.0000,0.0000,0.0033,0.0000
1789220310.088,30850,0.0000,0.0000,0.0000,0.0000,0.0047,0.0000
1789220310.098,30851,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
1789220310.108,30852,0.0000,0.0000,0.0000,0.0000,0.0027,0.0000
