frame_idx,wall_time,infer_ms,mode,confidence,x_m,y_m,yaw_deg,curvature,n_points,points_x_min,points_x_max,points_y_min,points_y_max,points_raw,ref_point0_applied,ref_point0_x,raw_y_m,reject_reason,reject_streak,n_left_candidates,n_right_candidates,width_m,left_hit_ratio,left_rms_residual_m,left_c2,left_c1,left_c0,right_hit_ratio,right_rms_residual_m,right_c2,right_c1,right_c0,is_placeholder_homography
5189,1789220533.716,26.348,both,0.6475,2.4939,-0.3365,-7.982,0.0548,1,2.494,2.494,-0.336,-0.336,2.494:-0.336:-0.1393:0.0548,True,2.4939,-0.4013,,0,1,1,3.99,1.0,0.03139,0.013555,-0.126795,1.782826,0.8889,0.1509,0.04329,-0.437049,-1.405572,False
5190,1789220533.817,28.399,both,0.6415,2.4954,-0.3346,-8.071,0.05542,1,2.495,2.495,-0.335,-0.335,2.495:-0.335:-0.1409:0.0554,True,2.4954,-0.3958,,0,1,1,3.97,1.0,0.02976,0.01381,-0.130821,1.793122,0.8889,0.14727,0.044858,-0.453305,-1.360356,False
5191,1789220533.916,26.49,both,0.6431,2.4951,-0.3348,-8.058,0.05513,1,2.495,2.495,-0.335,-0.335,2.495:-0.335:-0.1406:0.0551,True,2.4951,-0.3992,,0,1,1,3.98,1.0,0.03245,0.012632,-0.122174,1.777132,0.8889,0.14814,0.043462,-0.439691,-1.39484,False
5192,1789220534.016,26.475,both,0.6478,2.495,-0.3343,-8.042,0.05501,1,2.495,2.495,-0.334,-0.334,2.495:-0.334:-0.1404:0.0550,True,2.495,-0.3972,,0,1,1,3.98,1.0,0.02872,0.01189,-0.113526,1.757091,0.8889,0.14884,0.044478,-0.449035,-1.371174,False
5193,1789220534.116,27.536,both,0.6562,2.4941,-0.3359,-7.989,0.05479,1,2.494,2.494,-0.336,-0.336,2.494:-0.336:-0.1394:0.0548,True,2.4941,-0.4025,,0,1,1,3.99,1.0,0.02831,0.012803,-0.12139,1.773736,0.8889,0.14832,0.043019,-0.433087,-1.417778,False
5194,1789220534.216,26.89,both,0.6329,2.4959,-0.3329,-8.093,0.05517,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1413:0.0552,True,2.4959,-0.392,,0,1,1,3.97,1.0,0.03255,0.012187,-0.117327,1.765609,0.8889,0.15015,0.045694,-0.465112,-1.323315,False
5195,1789220534.316,27.503,both,0.6408,2.4915,-0.3388,-7.816,0.05323,1,2.491,2.491,-0.339,-0.339,2.491:-0.339:-0.1364:0.0532,True,2.4915,-0.411,,0,1,1,3.98,1.0,0.0319,0.013369,-0.128168,1.789481,0.7778,0.1502,0.036441,-0.370405,-1.56407,False
5196,1789220534.416,27.066,both,0.6404,2.4904,-0.3398,-7.73,0.05261,1,2.49,2.49,-0.34,-0.34,2.490:-0.340:-0.1349:0.0526,True,2.4904,-0.403,,0,1,1,3.97,1.0,0.03263,0.011635,-0.111613,1.752728,0.8889,0.14516,0.040877,-0.413978,-1.454598,False
5197,1789220534.516,27.226,both,0.6406,2.4932,-0.3362,-7.934,0.05385,1,2.493,2.493,-0.336,-0.336,2.493:-0.336:-0.1385:0.0538,True,2.4932,-0.3945,,0,1,1,3.98,1.0,0.0315,0.011692,-0.114478,1.762435,0.8889,0.15074,0.046887,-0.473945,-1.313315,False
5198,1789220534.615,26.065,both,0.641,2.4937,-0.3365,-7.981,0.05434,1,2.494,2.494,-0.337,-0.337,2.494:-0.337:-0.1393:0.0543,True,2.4937,-0.4018,,0,1,1,3.98,1.0,0.03066,0.013531,-0.130101,1.793284,0.8889,0.15128,0.043634,-0.439442,-1.402804,False
5199,1789220534.716,27.325,both,0.654,2.4962,-0.3332,-8.137,0.05539,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1420:0.0554,True,2.4962,-0.3924,,0,1,1,3.99,1.0,0.02892,0.012062,-0.11667,1.766221,0.8889,0.14916,0.04771,-0.481373,-1.29479,False
5200,1789220534.815,26.054,both,0.643,2.4976,-0.3315,-8.225,0.05597,1,2.498,2.498,-0.332,-0.332,2.498:-0.332:-0.1436:0.0560,True,2.4976,-0.3943,,0,1,1,3.98,1.0,0.0297,0.012984,-0.125064,1.782378,0.8889,0.15096,0.04623,-0.467453,-1.32638,False
5201,1789220534.915,26.512,both,0.6422,2.4962,-0.333,-8.144,0.05533,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1421:0.0553,True,2.4962,-0.4002,,0,1,1,3.98,1.0,0.03163,0.012084,-0.116918,1.766335,0.8889,0.14954,0.043335,-0.438904,-1.398064,False
5202,1789220535.017,27.946,both,0.636,2.4975,-0.3314,-8.224,0.05575,1,2.497,2.497,-0.331,-0.331,2.497:-0.331:-0.1435:0.0558,True,2.4975,-0.3944,,0,1,1,3.97,1.0,0.03118,0.012491,-0.122928,1.77963,0.8889,0.14949,0.046115,-0.465846,-1.329521,False
5203,1789220535.116,26.76,both,0.6401,2.4983,-0.3309,-8.28,0.05625,1,2.498,2.498,-0.331,-0.331,2.498:-0.331:-0.1445:0.0563,True,2.4983,-0.396,,0,1,1,3.98,1.0,0.03244,0.011752,-0.114951,1.763612,0.8889,0.1501,0.047561,-0.477298,-1.312713,False
5204,1789220535.216,26.004,both,0.6424,2.498,-0.3311,-8.263,0.0561,1,2.498,2.498,-0.331,-0.331,2.498:-0.331:-0.1442:0.0561,True,2.498,-0.3971,,0,1,1,3.98,1.0,0.03198,0.012706,-0.122855,1.778537,0.8889,0.14904,0.044794,-0.453355,-1.361577,False
5205,1789220535.315,26.091,both,0.642,2.4977,-0.332,-8.245,0.05617,1,2.498,2.498,-0.332,-0.332,2.498:-0.332:-0.1439:0.0562,True,2.4977,-0.3992,,0,1,1,3.98,1.0,0.03065,0.014033,-0.132408,1.794807,0.8889,0.15066,0.04408,-0.446166,-1.380431,False
5206,1789220535.415,27.181,both,0.6488,2.4968,-0.3328,-8.16,0.05589,1,2.497,2.497,-0.333,-0.333,2.497:-0.333:-0.1424:0.0559,True,2.4968,-0.3981,,0,1,1,3.98,1.0,0.02871,0.013265,-0.122404,1.771267,0.8889,0.14816,0.043587,-0.44094,-1.389024,False
5207,1789220535.515,26.04,both,0.6431,2.4964,-0.3336,-8.146,0.05582,1,2.496,2.496,-0.334,-0.334,2.496:-0.334:-0.1422:0.0558,True,2.4964,-0.4003,,0,1,1,3.98,1.0,0.03019,0.013149,-0.126311,1.784658,0.8889,0.15041,0.044208,-0.445005,-1.387475,False
5208,1789220535.615,27.325,both,0.6441,2.4891,-0.3428,-7.66,0.05242,1,2.489,2.489,-0.343,-0.343,2.489:-0.343:-0.1337:0.0524,True,2.4891,-0.4185,,0,1,1,3.98,1.0,0.03168,0.013567,-0.128388,1.787667,0.7778,0.14829,0.031653,-0.323479,-1.676113,False
5209,1789220535.717,27.858,both,0.6413,2.4907,-0.3404,-7.767,0.05308,1,2.491,2.491,-0.34,-0.34,2.491:-0.340:-0.1356:0.0531,True,2.4907,-0.399,,0,1,1,3.98,1.0,0.03129,0.012379,-0.119001,1.769416,0.8889,0.15044,0.043861,-0.443158,-1.387057,False
5210,1789220535.815,25.834,both,0.6445,2.4904,-0.3407,-7.744,0.05303,1,2.49,2.49,-0.341,-0.341,2.490:-0.341:-0.1352:0.0530,True,2.4904,-0.4032,,0,1,1,3.98,1.0,0.03078,0.013127,-0.124097,1.778521,0.7778,0.14886,0.041233,-0.416698,-1.451841,False
5211,1789220535.916,27.734,both,0.6424,2.4876,-0.3434,-7.525,0.0511,1,2.488,2.488,-0.343,-0.343,2.488:-0.343:-0.1313:0.0511,True,2.4876,-0.4071,,0,1,1,3.98,1.0,0.03254,0.013063,-0.125001,1.782116,0.7778,0.14851,0.034559,-0.357197,-1.578406,False
5212,1789220536.016,26.467,both,0.6377,2.4931,-0.3351,-7.896,0.05348,1,2.493,2.493,-0.335,-0.335,2.493:-0.335:-0.1378:0.0535,True,2.4931,-0.3847,,0,1,1,3.97,1.0,0.03158,0.013136,-0.124575,1.778792,0.8889,0.14795,0.04794,-0.48948,-1.2558,False
5213,1789220536.116,27.553,both,0.6541,2.4903,-0.3391,-7.71,0.05233,1,2.49,2.49,-0.339,-0.339,2.490:-0.339:-0.1346:0.0523,True,2.4903,-0.4075,,0,1,1,3.99,1.0,0.02861,0.010876,-0.105319,1.741215,0.7778,0.14939,0.03996,-0.402472,-1.490372,False
5214,1789220536.215,26.021,both,0.6429,2.4909,-0.339,-7.774,0.05267,1,2.491,2.491,-0.339,-0.339,2.491:-0.339:-0.1357:0.0527,True,2.4909,-0.4023,,0,1,1,3.98,1.0,0.02992,0.013122,-0.127097,1.787997,0.8889,0.15082,0.041899,-0.425537,-1.429826,False
5215,1789220536.316,28.354,both,0.6485,2.4921,-0.3371,-7.835,0.05335,1,2.492,2.492,-0.337,-0.337,2.492:-0.337:-0.1368:0.0534,True,2.4921,-0.3965,,0,1,1,3.98,1.0,0.02849,0.012716,-0.117586,1.761664,0.8889,0.1486,0.043863,-0.44502,-1.375981,False
5216,1789220536.414,24.116,both,0.6399,2.4956,-0.3323,-8.065,0.05478,1,2.496,2.496,-0.332,-0.332,2.496:-0.332:-0.1408:0.0548,True,2.4956,-0.3887,,0,1,1,3.97,1.0,0.03216,0.013335,-0.128464,1.789728,0.8889,0.14592,0.046756,-0.474789,-1.298229,False
5217,1789220536.515,26.608,both,0.6427,2.4933,-0.3353,-7.926,0.05375,1,2.493,2.493,-0.335,-0.335,2.493:-0.335:-0.1383:0.0537,True,2.4933,-0.4037,,0,1,1,3.98,1.0,0.03051,0.012414,-0.119359,1.770178,0.7778,0.15036,0.040285,-0.409784,-1.464512,False
5218,1789220536.616,28.212,both,0.6489,2.4929,-0.3362,-7.888,0.05382,1,2.493,2.493,-0.336,-0.336,2.493:-0.336:-0.1377:0.0538,True,2.4929,-0.4006,,0,1,1,3.98,1.0,0.02919,0.013309,-0.123954,1.774958,0.8889,0.14761,0.042215,-0.426645,-1.42401,False
5219,1789220536.715,27.178,both,0.6524,2.4944,-0.3345,-7.983,0.05456,1,2.494,2.494,-0.334,-0.334,2.494:-0.334:-0.1393:0.0546,True,2.4944,-0.3956,,0,1,1,3.99,1.0,0.02808,0.011844,-0.113179,1.75752,0.8889,0.15102,0.046197,-0.46513,-1.336235,False
5220,1789220536.816,27.647,both,0.6482,2.4941,-0.3348,-7.956,0.05456,1,2.494,2.494,-0.335,-0.335,2.494:-0.335:-0.1389:0.0546,True,2.4941,-0.3988,,0,1,1,3.98,1.0,0.03088,0.013135,-0.123172,1.77476,0.8889,0.14641,0.042988,-0.434004,-1.405878,False
5221,1789220536.915,25.834,both,0.6436,2.4961,-0.3321,-8.08,0.05542,1,2.496,2.496,-0.332,-0.332,2.496:-0.332:-0.1410:0.0554,True,2.4961,-0.3918,,0,1,1,3.98,1.0,0.0318,0.013371,-0.125869,1.782259,0.7778,0.14849,0.04593,-0.464929,-1.327274,False
5222,1789220537.015,26.08,both,0.6419,2.496,-0.3327,-8.092,0.05537,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1412:0.0554,True,2.496,-0.3986,,0,1,1,3.98,1.0,0.03198,0.012564,-0.122311,1.778024,0.8889,0.14936,0.044393,-0.447401,-1.378779,False
5223,1789220537.115,26.304,both,0.6414,2.4962,-0.3332,-8.122,0.0555,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1418:0.0555,True,2.4962,-0.3996,,0,1,1,3.98,1.0,0.0301,0.012816,-0.124573,1.781806,0.8889,0.15162,0.044734,-0.450655,-1.373195,False
5224,1789220537.214,26.509,both,0.6563,2.4923,-0.3374,-7.867,0.05354,1,2.492,2.492,-0.337,-0.337,2.492:-0.337:-0.1373:0.0535,True,2.4923,-0.4065,,0,1,1,3.99,1.0,0.0282,0.010409,-0.102207,1.737245,0.7778,0.14836,0.039705,-0.401746,-1.489344,False
5225,1789220537.316,27.458,both,0.6339,2.4954,-0.3338,-8.07,0.05505,1,2.495,2.495,-0.334,-0.334,2.495:-0.334:-0.1409:0.0551,True,2.4954,-0.3927,,0,1,1,3.97,1.0,0.03229,0.013612,-0.128886,1.787389,0.8889,0.14974,0.046938,-0.474567,-1.307395,False
5226,1789220537.416,26.937,both,0.6397,2.4962,-0.3326,-8.133,0.05523,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1419:0.0552,True,2.4962,-0.3957,,0,1,1,3.97,1.0,0.03066,0.01234,-0.123134,1.783936,0.8889,0.14754,0.045082,-0.454728,-1.358524,False
5227,1789220537.515,27.353,both,0.6386,2.493,-0.3362,-7.926,0.05367,1,2.493,2.493,-0.336,-0.336,2.493:-0.336:-0.1383:0.0537,True,2.493,-0.4052,,0,1,1,3.98,1.0,0.03207,0.011585,-0.113369,1.760166,0.7778,0.15144,0.039712,-0.402862,-1.483566,False
5228,1789220537.615,25.527,both,0.6428,2.4915,-0.3386,-7.821,0.05314,1,2.491,2.491,-0.339,-0.339,2.491:-0.339:-0.1365:0.0531,True,2.4915,-0.4052,,0,1,1,3.98,1.0,0.03068,0.013048,-0.123493,1.776152,0.7778,0.15014,0.040232,-0.407569,-1.472863,False
5229,1789220537.716,27.603,both,0.6405,2.4903,-0.341,-7.753,0.05291,1,2.49,2.49,-0.341,-0.341,2.490:-0.341:-0.1353:0.0529,True,2.4903,-0.4079,,0,1,1,3.98,1.0,0.03265,0.013245,-0.127164,1.786584,0.7778,0.14965,0.040525,-0.407012,-1.483722,False
5230,1789220537.815,25.68,both,0.6572,2.4876,-0.3431,-7.548,0.05066,1,2.488,2.488,-0.343,-0.343,2.488:-0.343:-0.1317:0.0507,True,2.4876,-0.406,,0,1,1,3.99,0.6667,0.02665,0.00748,-0.081475,1.700273,0.7778,0.14933,0.038959,-0.396834,-1.49533,False
5231,1789220537.916,27.204,both,0.6515,2.4915,-0.3362,-7.796,0.05214,1,2.491,2.491,-0.336,-0.336,2.491:-0.336:-0.1361:0.0521,True,2.4915,-0.3867,,0,1,1,3.98,1.0,0.02809,0.011505,-0.112608,1.760087,0.8889,0.14704,0.045862,-0.468617,-1.306041,False
5232,1789220538.015,25.795,both,0.6422,2.4879,-0.3423,-7.55,0.05084,1,2.488,2.488,-0.342,-0.342,2.488:-0.342:-0.1318:0.0508,True,2.4879,-0.4136,,0,1,1,3.98,1.0,0.03185,0.013828,-0.130554,1.791355,0.7778,0.14929,0.035038,-0.356331,-1.597711,False
5233,1789220538.115,26.506,both,0.6433,2.4797,-0.3557,-6.885,0.04649,1,2.48,2.48,-0.356,-0.356,2.480:-0.356:-0.1202:0.0465,True,2.4797,-0.4325,,0,1,1,3.98,1.0,0.03147,0.013532,-0.128365,1.787785,0.7778,0.14899,0.023075,-0.237689,-1.884087,False
5234,1789220538.216,25.715,both,0.6465,2.4845,-0.3471,-7.296,0.04883,1,2.484,2.484,-0.347,-0.347,2.484:-0.347:-0.1273:0.0488,True,2.4845,-0.3935,,0,1,1,3.98,1.0,0.03103,0.010933,-0.111278,1.760388,0.8889,0.14735,0.045003,-0.457783,-1.343573,False
5235,1789220538.315,26.594,both,0.643,2.4843,-0.3474,-7.297,0.0486,1,2.484,2.484,-0.347,-0.347,2.484:-0.347:-0.1274:0.0486,True,2.4843,-0.4077,,0,1,1,3.98,1.0,0.03008,0.009205,-0.09627,1.73009,0.7778,0.15057,0.040038,-0.404572,-1.486124,False
5236,1789220538.417,27.82,both,0.6443,2.4863,-0.3445,-7.455,0.0498,1,2.486,2.486,-0.344,-0.344,2.486:-0.344:-0.1301:0.0498,True,2.4863,-0.4005,,0,1,1,3.98,1.0,0.03081,0.011856,-0.116428,1.76683,0.7778,0.14899,0.042239,-0.427865,-1.421757,False
5237,1789220538.515,25.942,both,0.6488,2.4899,-0.3395,-7.699,0.05179,1,2.49,2.49,-0.34,-0.34,2.490:-0.340:-0.1344:0.0518,True,2.4899,-0.3936,,0,1,1,3.99,1.0,0.03111,0.014065,-0.131249,1.791638,0.8889,0.15032,0.044097,-0.449761,-1.359325,False
5238,1789220538.616,27.919,both,0.6441,2.4897,-0.3399,-7.692,0.05171,1,2.49,2.49,-0.34,-0.34,2.490:-0.340:-0.1342:0.0517,True,2.4897,-0.4029,,0,1,1,3.98,1.0,0.02912,0.012058,-0.118857,1.772716,0.7778,0.15083,0.040879,-0.414229,-1.455602,False
5239,1789220538.714,25.748,both,0.6417,2.492,-0.3377,-7.854,0.05328,1,2.492,2.492,-0.338,-0.338,2.492:-0.338:-0.1371:0.0533,True,2.492,-0.3977,,0,1,1,3.98,1.0,0.0322,0.014656,-0.135591,1.798062,0.8889,0.14929,0.044052,-0.446961,-1.374192,False
5240,1789220538.815,25.811,both,0.6437,2.4946,-0.3349,-8.031,0.05468,1,2.495,2.495,-0.335,-0.335,2.495:-0.335:-0.1402:0.0547,True,2.4946,-0.3953,,0,1,1,3.98,1.0,0.03031,0.013783,-0.130612,1.791841,0.8889,0.1499,0.046093,-0.46562,-1.332645,False
5241,1789220538.916,27.714,both,0.6411,2.497,-0.3328,-8.183,0.05609,1,2.497,2.497,-0.333,-0.333,2.497:-0.333:-0.1428:0.0561,True,2.497,-0.395,,0,1,1,3.98,1.0,0.0315,0.014766,-0.137729,1.804799,0.8889,0.1504,0.046605,-0.469582,-1.32515,False
5242,1789220539.015,26.887,both,0.6433,2.4963,-0.3327,-8.129,0.05542,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1419:0.0554,True,2.4963,-0.3965,,0,1,1,3.98,1.0,0.03151,0.011751,-0.114335,1.761162,0.7778,0.14895,0.043692,-0.443556,-1.379451,False
5243,1789220539.116,27.998,both,0.6436,2.4964,-0.3329,-8.138,0.05557,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1420:0.0556,True,2.4964,-0.3983,,0,1,1,3.98,1.0,0.0313,0.011552,-0.112488,1.757691,0.8889,0.14895,0.046108,-0.462165,-1.349314,False
5244,1789220539.215,26.29,both,0.6446,2.4971,-0.3321,-8.176,0.05593,1,2.497,2.497,-0.332,-0.332,2.497:-0.332:-0.1427:0.0559,True,2.4971,-0.3955,,0,1,1,3.98,1.0,0.03109,0.013938,-0.129932,1.787675,0.7778,0.14851,0.044628,-0.453272,-1.356178,False
5245,1789220539.316,27.625,both,0.6426,2.496,-0.334,-8.121,0.05562,1,2.496,2.496,-0.334,-0.334,2.496:-0.334:-0.1417:0.0556,True,2.496,-0.4024,,0,1,1,3.98,1.0,0.03121,0.014441,-0.137224,1.805984,0.7778,0.14969,0.042107,-0.425548,-1.431394,False
5246,1789220539.414,23.8,both,0.6434,2.4959,-0.334,-8.109,0.0555,1,2.496,2.496,-0.334,-0.334,2.496:-0.334:-0.1415:0.0555,True,2.4959,-0.3982,,0,1,1,3.98,1.0,0.03113,0.013697,-0.129317,1.788799,0.8889,0.14923,0.043176,-0.438518,-1.393588,False
5247,1789220539.516,27.575,both,0.6385,2.4963,-0.3326,-8.123,0.0554,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1418:0.0554,True,2.4963,-0.3944,,0,1,1,3.97,1.0,0.03056,0.012818,-0.121674,1.77345,0.8889,0.14847,0.044075,-0.449085,-1.361999,False
5248,1789220539.615,26.512,both,0.6422,2.496,-0.3327,-8.112,0.05518,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1416:0.0552,True,2.496,-0.3973,,0,1,1,3.98,1.0,0.03201,0.013491,-0.130081,1.794091,0.8889,0.14918,0.042843,-0.435226,-1.399719,False
5249,1789220539.715,26.392,both,0.6517,2.4966,-0.3321,-8.143,0.05546,1,2.497,2.497,-0.332,-0.332,2.497:-0.332:-0.1421:0.0555,True,2.4966,-0.396,,0,1,1,3.99,1.0,0.0298,0.012059,-0.116234,1.765926,0.8889,0.14975,0.045819,-0.461719,-1.345045,False
5250,1789220539.816,27.461,both,0.6488,2.4909,-0.3397,-7.775,0.05302,1,2.491,2.491,-0.34,-0.34,2.491:-0.340:-0.1357:0.0530,True,2.4909,-0.4142,,0,1,1,3.98,1.0,0.03024,0.014139,-0.134869,1.803012,0.7778,0.14662,0.034146,-0.346634,-1.621522,False
5251,1789220539.915,26.72,both,0.6438,2.4925,-0.338,-7.89,0.05397,1,2.493,2.493,-0.338,-0.338,2.493:-0.338:-0.1377:0.0540,True,2.4925,-0.3989,,0,1,1,3.98,1.0,0.03048,0.013501,-0.127203,1.78401,0.8889,0.14965,0.044434,-0.44876,-1.37544,False
5252,1789220540.016,26.003,both,0.6476,2.4898,-0.3405,-7.703,0.05209,1,2.49,2.49,-0.341,-0.341,2.490:-0.341:-0.1344:0.0521,True,2.4898,-0.4059,,0,1,1,3.98,1.0,0.03026,0.010985,-0.110856,1.758574,0.7778,0.14738,0.037842,-0.386497,-1.517687,False
5253,1789220540.115,25.307,both,0.6416,2.49,-0.3403,-7.721,0.05225,1,2.49,2.49,-0.34,-0.34,2.490:-0.340:-0.1348:0.0522,True,2.49,-0.4021,,0,1,1,3.98,1.0,0.0307,0.013208,-0.127064,1.78657,0.7778,0.15089,0.040891,-0.415156,-1.451084,False
5254,1789220540.217,27.743,both,0.6399,2.49,-0.3407,-7.729,0.05233,1,2.49,2.49,-0.341,-0.341,2.490:-0.341:-0.1349:0.0523,True,2.49,-0.4042,,0,1,1,3.98,1.0,0.03262,0.012974,-0.125389,1.78419,0.8889,0.15008,0.041011,-0.415504,-1.455807,False
5255,1789220540.315,26.133,both,0.6375,2.495,-0.3341,-8.05,0.05477,1,2.495,2.495,-0.334,-0.334,2.495:-0.334:-0.1405:0.0548,True,2.495,-0.3876,,0,1,1,3.97,1.0,0.03093,0.013664,-0.128856,1.788571,0.8889,0.14876,0.048904,-0.494182,-1.257856,False
5256,1789220540.416,26.834,both,0.6456,2.495,-0.3339,-8.034,0.05474,1,2.495,2.495,-0.334,-0.334,2.495:-0.334:-0.1402:0.0547,True,2.495,-0.397,,0,1,1,3.98,1.0,0.0301,0.012304,-0.116689,1.764094,0.8889,0.14883,0.043992,-0.445112,-1.379396,False
5257,1789220540.517,28.346,both,0.6357,2.493,-0.3367,-7.92,0.05383,1,2.493,2.493,-0.337,-0.337,2.493:-0.337:-0.1382:0.0538,True,2.493,-0.405,,0,1,1,3.98,1.0,0.03335,0.012271,-0.118975,1.769787,0.7778,0.15207,0.040836,-0.414072,-1.458616,False
5258,1789220540.615,25.124,both,0.6471,2.4944,-0.3345,-7.99,0.0545,1,2.494,2.494,-0.334,-0.334,2.494:-0.334:-0.1395:0.0545,True,2.4944,-0.3941,,0,1,1,3.98,1.0,0.02942,0.012583,-0.11716,1.762773,0.8889,0.14856,0.045229,-0.458192,-1.345219,False
5259,1789220540.717,28.405,both,0.6367,2.4967,-0.3316,-8.127,0.05553,1,2.497,2.497,-0.332,-0.332,2.497:-0.332:-0.1418:0.0555,True,2.4967,-0.3914,,0,1,1,3.97,1.0,0.03173,0.013468,-0.126646,1.783361,0.8889,0.14844,0.046378,-0.469702,-1.315656,False
5260,1789220540.816,27.945,both,0.6438,2.4954,-0.3334,-8.063,0.05488,1,2.495,2.495,-0.333,-0.333,2.495:-0.333:-0.1407:0.0549,True,2.4954,-0.4011,,0,1,1,3.98,1.0,0.03085,0.0136,-0.132003,1.799025,0.7778,0.14928,0.041314,-0.419746,-1.440188,False
5261,1789220540.917,28.981,both,0.6415,2.4961,-0.3326,-8.119,0.05513,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1417:0.0551,True,2.4961,-0.3962,,0,1,1,3.98,1.0,0.03115,0.011535,-0.112955,1.758204,0.8889,0.15049,0.045953,-0.464251,-1.336396,False
5262,1789220541.016,27.304,both,0.6567,2.4927,-0.3373,-7.902,0.05394,1,2.493,2.493,-0.337,-0.337,2.493:-0.337:-0.1379:0.0539,True,2.4927,-0.4085,,0,1,1,3.99,1.0,0.02796,0.013898,-0.130466,1.791468,0.7778,0.14838,0.038514,-0.389516,-1.520163,False
5263,1789220541.117,28.958,both,0.6536,2.4901,-0.3404,-7.71,0.05257,1,2.49,2.49,-0.34,-0.34,2.490:-0.340:-0.1346:0.0526,True,2.4901,-0.4068,,0,1,1,3.99,1.0,0.02924,0.012714,-0.119372,1.767393,0.7778,0.1491,0.03785,-0.386553,-1.518252,False
5264,1789220541.214,24.443,both,0.6411,2.4895,-0.341,-7.685,0.05205,1,2.49,2.49,-0.341,-0.341,2.490:-0.341:-0.1341:0.0520,True,2.4895,-0.4041,,0,1,1,3.98,1.0,0.0321,0.011734,-0.117242,1.770875,0.7778,0.14977,0.040471,-0.410322,-1.466171,False
5265,1789220541.315,26.431,both,0.6454,2.492,-0.3378,-7.853,0.05335,1,2.492,2.492,-0.338,-0.338,2.492:-0.338:-0.1371:0.0534,True,2.492,-0.3959,,0,1,1,3.98,1.0,0.03039,0.014717,-0.137797,1.805277,0.8889,0.14871,0.04344,-0.442547,-1.3795,False
5266,1789220541.415,27.496,both,0.6497,2.4919,-0.3377,-7.837,0.0533,1,2.492,2.492,-0.338,-0.338,2.492:-0.338:-0.1368:0.0533,True,2.4919,-0.3998,,0,1,1,3.99,1.0,0.03139,0.01304,-0.122388,1.774069,0.8889,0.14947,0.041658,-0.424166,-1.426211,False
5267,1789220541.514,26.125,both,0.6459,2.4961,-0.3328,-8.109,0.05534,1,2.496,2.496,-0.333,-0.333,2.496:-0.333:-0.1415:0.0553,True,2.4961,-0.3901,,0,1,1,3.98,1.0,0.0309,0.014041,-0.132793,1.797573,0.8889,0.14783,0.048132,-0.486175,-1.280509,False
5268,1789220541.616,27.355,both,0.6427,2.4966,-0.3322,-8.124,0.0557,1,2.497,2.497,-0.332,-0.332,2.497:-0.332:-0.1418:0.0557,True,2.4966,-0.3953,,0,1,1,3.98,1.0,0.03285,0.014277,-0.131796,1.791536,0.8889,0.148,0.044009,-0.446105,-1.373001,False
5269,1789220541.715,26.628,both,0.6435,2.4922,-0.3376,-7.848,0.05358,1,2.492,2.492,-0.338,-0.338,2.492:-0.338:-0.1370:0.0536,True,2.4922,-0.409,,0,1,1,3.98,1.0,0.03031,0.011795,-0.113982,1.760777,0.7778,0.15001,0.037987,-0.3857,-1.527767,False
5270,1789220541.815,26.647,both,0.6456,2.4869,-0.3446,-7.473,0.05096,1,2.487,2.487,-0.345,-0.345,2.487:-0.345:-0.1304:0.0510,True,2.4869,-0.4157,,0,1,1,3.99,1.0,0.03255,0.013058,-0.122637,1.775496,0.7778,0.15094,0.032615,-0.334466,-1.646741,False
5271,1789220541.914,25.835,both,0.6345,2.49,-0.341,-7.698,0.0528,1,2.49,2.49,-0.341,-0.341,2.490:-0.341:-0.1344:0.0528,True,2.49,-0.3979,,0,1,1,3.97,1.0,0.03121,0.014491,-0.135964,1.802487,0.8889,0.15044,0.04435,-0.446808,-1.379453,False
5272,1789220542.014,26.152,both,0.6446,2.4917,-0.3385,-7.822,0.05349,1,2.492,2.492,-0.338,-0.338,2.492:-0.338:-0.1365:0.0535,True,2.4917,-0.3973,,0,1,1,3.98,1.0,0.03183,0.012429,-0.119693,1.771939,0.8889,0.14781,0.044347,-0.448665,-1.372398,False
5273,1789220542.115,26.453,both,0.6416,2.4922,-0.338,-7.866,0.05367,1,2.492,2.492,-0.338,-0.338,2.492:-0.338:-0.1373:0.0537,True,2.4922,-0.4005,,0,1,1,3.98,1.0,0.03275,0.012173,-0.118078,1.769987,0.8889,0.14883,0.043524,-0.439669,-1.399043,False
5274,1789220542.215,27.072,both,0.6443,2.4891,-0.3414,-7.647,0.05189,1,2.489,2.489,-0.341,-0.341,2.489:-0.341:-0.1335:0.0519,True,2.4891,-0.4077,,0,1,1,3.98,1.0,0.0322,0.011972,-0.115191,1.761278,0.7778,0.14763,0.036846,-0.37734,-1.538439,False
