tick,event_time_ns,gps_x,gps_y,gps_position_valid,gps_track_index,vehicle_speed,vehicle_speed_valid,lane_confidence,gps_cross_track,gps_station_yaw_error,gps_heading_valid,avoid_obstacle_detected,avoid_avoidable,avoid_narrow_gap,avoid_maneuver_done,avoid_v_suggest,avoid_ttc,parking_v_suggest,parking_done,parking_path_blocked,traffic_red_active,traffic_green_active,traffic_stopline_detected,traffic_stop_distance,autonomous_enabled,external_stop,camera_available,gps_fixed_ready,lidar_valid,gps_fix_quality,sensor_alive_mask,front_clearance_m,left_clearance_m,right_clearance_m,lane_age_s,lane_timeout_s,gps_age_s,gps_timeout_s,avoid_age_s,avoid_timeout_s,parking_age_s,parking_timeout_s,recovery_age_s,recovery_timeout_s,avoid_points
91,1789733900806749625,-13.500908841281,-13.86287626524,1,78,0.00010855485015782,1,0,0.27401456236839,0.00010823197226273,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.11860854178667,0.5,-1,0.5,-1,0.5,0,0,0
92,1789733900816748175,-13.500908841281,-13.86287626524,1,78,0.00013459393812809,1,0,0.27401456236839,0.00010823197226273,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.12860712409019,0.5,-1,0.5,-1,0.5,0,0,0
93,1789733900827604240,-13.500908841281,-13.86287626524,1,78,6.2563929532189e-05,1,0,0.27401456236839,0.00010823197226273,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.13946308195591,0.5,-1,0.5,-1,0.5,0,0,0
94,1789733900836747917,-13.500908841281,-13.86287626524,1,78,-9.0105611889157e-05,1,0,0.27401456236839,0.00010823197226273,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.14860686659813,0.5,-1,0.5,-1,0.5,0,0,0
95,1789733900846754226,-13.500908841281,-13.86287626524,1,78,-9.0105611889157e-05,1,0,0.27401456236839,0.00010823197226273,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.15861311554909,0.5,-1,0.5,-1,0.5,0,0,0
96,1789733900856753663,-13.500908841281,-13.86287626524,1,78,-8.9286862930749e-05,1,0,0.27401456236839,0.00010823197226273,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.1686125844717,0.5,-1,0.5,-1,0.5,0,0,0
97,1789733900866818837,-13.500908841281,-13.86287626524,1,78,-8.9286862930749e-05,1,0,0.27401456236839,0.00010823197226273,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.17867773771286,0.5,-1,0.5,-1,0.5,0,0,0
98,1789733900876755970,-13.500908841281,-13.86287626524,1,78,9.0067223936785e-05,1,0,0.27401456236839,-4.4122945837444e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.060366839170456,0.5,-1,0.5,-1,0.5,0,0,0
99,1789733900886836424,-13.500908841281,-13.86287626524,1,78,9.1595269623213e-05,1,0,0.27401456236839,-4.4122945837444e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.070447258651257,0.5,-1,0.5,-1,0.5,0,0,0
100,1789733900896844552,-13.500908841281,-13.86287626524,1,78,-4.0917766455095e-05,1,0,0.27401456236839,-4.4122945837444e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.080455407500267,0.5,-1,0.5,-1,0.5,0,0,0
101,1789733900906759283,-13.500908841281,-13.86287626524,1,78,-4.0917766455095e-05,1,0,0.27401456236839,-4.4122945837444e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.090370118618011,0.5,-1,0.5,-1,0.5,0,0,0
102,1789733900917665681,-13.500908841281,-13.86287626524,1,78,-0.00013705050514545,1,0,0.27401456236839,-4.4122945837444e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.10127656161785,0.5,-1,0.5,-1,0.5,0,0,0
103,1789733900926746674,-13.500908841281,-13.86287626524,1,78,5.6923672673292e-05,1,0,0.27401456236839,-4.4122945837444e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.1103575527668,0.5,-1,0.5,-1,0.5,0,0,0
104,1789733900936754244,-13.500908841281,-13.86287626524,1,78,0.00012984038039576,1,0,0.27401456236839,-4.4122945837444e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.1203651279211,0.5,-1,0.5,-1,0.5,0,0,0
105,1789733900946767661,-13.500908841281,-13.86287626524,1,78,0.00012223851808812,1,0,0.27401456236839,-4.4122945837444e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.13037852942944,0.5,-1,0.5,-1,0.5,0,0,0
106,1789733900956749053,-13.500908841281,-13.86287626524,1,78,-3.5177450627089e-05,1,0,0.27401456236839,-4.4122945837444e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.14035998284817,0.5,-1,0.5,-1,0.5,0,0,0
107,1789733900966761133,-13.500908841281,-13.86287626524,1,78,-0.00028939655749127,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.027933951467276,0.5,-1,0.5,-1,0.5,0,0,0
108,1789733900976746437,-13.500908841281,-13.86287626524,1,78,-0.00032503178226762,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.037919331341982,0.5,-1,0.5,-1,0.5,0,0,0
109,1789733900986750585,-13.500908841281,-13.86287626524,1,78,-0.0001315891277045,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.047923546284437,0.5,-1,0.5,-1,0.5,0,0,0
110,1789733900996762757,-13.500908841281,-13.86287626524,1,78,5.6717326515354e-05,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.0579355917871,0.5,-1,0.5,-1,0.5,0,0,0
111,1789733901006749477,-13.500908841281,-13.86287626524,1,78,0.00014504270802718,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.067922361195087,0.5,-1,0.5,-1,0.5,0,0,0
112,1789733901016767456,-13.500908841281,-13.86287626524,1,78,0.00017192642553709,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.077940501272678,0.5,-1,0.5,-1,0.5,0,0,0
113,1789733901026932591,-13.500908841281,-13.86287626524,1,78,4.8420712118968e-05,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.088105574250221,0.5,-1,0.5,-1,0.5,0,0,0
114,1789733901036822633,-13.500908841281,-13.86287626524,1,78,-1.1219341104152e-05,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.097995512187481,0.5,-1,0.5,-1,0.5,0,0,0
115,1789733901046730737,-13.500908841281,-13.86287626524,1,78,-9.186419629259e-05,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.1079036295414,0.5,-1,0.5,-1,0.5,0,0,0
116,1789733901056738150,-13.500908841281,-13.86287626524,1,78,1.4818230056335e-06,1,0,0.27401456236839,7.3185503424611e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.11791100353003,0.5,-1,0.5,-1,0.5,0,0,0
117,1789733901066748342,-13.500908841281,-13.86287626524,1,78,5.1831771997968e-05,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.12792126834393,0.5,-1,0.5,-1,0.5,0,0,0
118,1789733901076739328,-13.500908841281,-13.86287626524,1,78,0.00011210551747354,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.13791213929653,0.5,-1,0.5,-1,0.5,0,0,0
119,1789733901086750988,-13.500908841281,-13.86287626524,1,78,-3.7486821383936e-05,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.14792391657829,0.5,-1,0.5,-1,0.5,0,0,0
120,1789733901096832055,-13.500908841281,-13.86287626524,1,78,-0.00013846400543116,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.15800499916077,0.5,-1,0.5,-1,0.5,0,0,0
121,1789733901106739639,-13.500908841281,-13.86287626524,1,78,-5.7079098041868e-05,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.1679125726223,0.5,-1,0.5,-1,0.5,0,0,0
122,1789733901116749220,-13.500908841281,-13.86287626524,1,78,-5.1910257752752e-05,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.17792218923569,0.5,-1,0.5,-1,0.5,0,0,0
123,1789733901126750128,-13.500908841281,-13.86287626524,1,78,-2.4244702217402e-05,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.18792308866978,0.5,-1,0.5,-1,0.5,0,0,0
124,1789733901136744266,-13.500908841281,-13.86287626524,1,78,-0.00012204906670377,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.19791722297668,0.5,-1,0.5,-1,0.5,0,0,0
125,1789733901146773937,-13.500908841281,-13.86287626524,1,78,-0.00016913466970436,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.20794680714607,0.5,-1,0.5,-1,0.5,0,0,0
126,1789733901156736403,-13.500908841281,-13.86287626524,1,78,-5.1417187023617e-06,1,0,0.27401456236839,0.00019922624051105,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.21790939569473,0.5,-1,0.5,-1,0.5,0,0,0
127,1789733901166778109,-13.500908841281,-13.86287626524,1,78,6.5904496295843e-05,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.093428768217564,0.5,-1,0.5,-1,0.5,0,0,0
128,1789733901176774989,-13.500908841281,-13.86287626524,1,78,4.4034844904672e-05,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.10342570394278,0.5,-1,0.5,-1,0.5,0,0,0
129,1789733901186744583,-13.500908841281,-13.86287626524,1,78,-0.00014283983909991,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.11339528858662,0.5,-1,0.5,-1,0.5,0,0,0
130,1789733901196972904,-13.500908841281,-13.86287626524,1,78,-0.00013918071635999,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.12362357228994,0.5,-1,0.5,-1,0.5,0,0,0
131,1789733901206776283,-13.500908841281,-13.86287626524,1,78,-9.2579975898843e-05,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.13342690467834,0.5,-1,0.5,-1,0.5,0,0,0
132,1789733901216780389,-13.500908841281,-13.86287626524,1,78,5.0201022531837e-05,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.14343109726906,0.5,-1,0.5,-1,0.5,0,0,0
133,1789733901226782235,-13.500908841281,-13.86287626524,1,78,8.9221757662017e-05,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.15343298017979,0.5,-1,0.5,-1,0.5,0,0,0
134,1789733901236773953,-13.500908841281,-13.86287626524,1,78,4.1335351852467e-05,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.16342468559742,0.5,-1,0.5,-1,0.5,0,0,0
135,1789733901246752912,-13.500908841281,-13.86287626524,1,78,-0.00013472957652994,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.17340357601643,0.5,-1,0.5,-1,0.5,0,0,0
136,1789733901256779176,-13.500908841281,-13.86287626524,1,78,-0.00019357205019332,1,0,0.27401456236839,5.3644514991902e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.18342988193035,0.5,-1,0.5,-1,0.5,0,0,0
137,1789733901266786095,-13.500908841281,-13.86287626524,1,78,-0.00015561137115583,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.076516881585121,0.5,-1,0.5,-1,0.5,0,0,0
138,1789733901276737452,-13.500908841281,-13.86287626524,1,78,2.1730189473601e-05,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.086468406021595,0.5,-1,0.5,-1,0.5,0,0,0
139,1789733901286774249,-13.500908841281,-13.86287626524,1,78,5.6241384299938e-05,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.096505209803581,0.5,-1,0.5,-1,0.5,0,0,0
140,1789733901296751194,-13.500908841281,-13.86287626524,1,78,8.2322716480121e-05,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.10648203641176,0.5,-1,0.5,-1,0.5,0,0,0
141,1789733901306773748,-13.500908841281,-13.86287626524,1,78,3.0913277441869e-05,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.11650473624468,0.5,-1,0.5,-1,0.5,0,0,0
142,1789733901316746868,-13.500908841281,-13.86287626524,1,78,-2.0022020180477e-05,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.12647780776024,0.5,-1,0.5,-1,0.5,0,0,0
143,1789733901326770677,-13.500908841281,-13.86287626524,1,78,-2.4699602363398e-05,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.13650181889534,0.5,-1,0.5,-1,0.5,0,0,0
144,1789733901336775615,-13.500908841281,-13.86287626524,1,78,-6.4751925492601e-06,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.14650662243366,0.5,-1,0.5,-1,0.5,0,0,0
145,1789733901346746092,-13.500908841281,-13.86287626524,1,78,3.3427606922487e-06,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.15647700428963,0.5,-1,0.5,-1,0.5,0,0,0
146,1789733901356772243,-13.500908841281,-13.86287626524,1,78,5.6809698435245e-05,1,0,0.27401456236839,1.1734192639778e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.16650325059891,0.5,-1,0.5,-1,0.5,0,0,0
147,1789733901366779015,-13.500908841281,-13.86287626524,1,78,-7.5346893027017e-06,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.052837707102299,0.5,-1,0.5,-1,0.5,0,0,0
148,1789733901376749027,-13.500908841281,-13.86287626524,1,78,-6.9316010922194e-05,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.062807664275169,0.5,-1,0.5,-1,0.5,0,0,0
149,1789733901386737916,-13.500908841281,-13.86287626524,1,78,-5.6816090364009e-05,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.072796560823917,0.5,-1,0.5,-1,0.5,0,0,0
150,1789733901396748729,-13.500908841281,-13.86287626524,1,78,-6.8978180934209e-05,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.082807451486588,0.5,-1,0.5,-1,0.5,0,0,0
151,1789733901406780165,-13.500908841281,-13.86287626524,1,78,-8.2418802776374e-05,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.092838779091835,0.5,-1,0.5,-1,0.5,0,0,0
152,1789733901416751307,-13.500908841281,-13.86287626524,1,78,-8.4267951024231e-05,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.10280998051167,0.5,-1,0.5,-1,0.5,0,0,0
153,1789733901426777909,-13.500908841281,-13.86287626524,1,78,-9.3069866125006e-05,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.11283658444881,0.5,-1,0.5,-1,0.5,0,0,0
154,1789733901436741289,-13.500908841281,-13.86287626524,1,78,9.632406727178e-05,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.12279988825321,0.5,-1,0.5,-1,0.5,0,0,0
155,1789733901446881895,-13.500908841281,-13.86287626524,1,78,0.00011255840945523,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.13294051587582,0.5,-1,0.5,-1,0.5,0,0,0
156,1789733901456775532,-13.500908841281,-13.86287626524,1,78,-0.00011457787331892,1,0,0.27401456236839,5.9621197578963e-06,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.14283429086208,0.5,-1,0.5,-1,0.5,0,0,0
157,1789733901466779843,-13.500908841281,-13.86287626524,1,78,-0.00035732399555854,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.024530470371246,0.5,-1,0.5,-1,0.5,0,0,0
158,1789733901476773690,-13.500908841281,-13.86287626524,1,78,-0.0003077601431869,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.034524396061897,0.5,-1,0.5,-1,0.5,0,0,0
159,1789733901486774866,-13.500908841281,-13.86287626524,1,78,-7.212748460006e-05,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.044525530189276,0.5,-1,0.5,-1,0.5,0,0,0
160,1789733901496740125,-13.500908841281,-13.86287626524,1,78,0.00010167899017688,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.05449066311121,0.5,-1,0.5,-1,0.5,0,0,0
161,1789733901506738752,-13.500908841281,-13.86287626524,1,78,0.00028728391043842,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.064489297568798,0.5,-1,0.5,-1,0.5,0,0,0
162,1789733901516775260,-13.500908841281,-13.86287626524,1,78,0.0001185336659546,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.07452566921711,0.5,-1,0.5,-1,0.5,0,0,0
163,1789733901526778311,-13.500908841281,-13.86287626524,1,78,-0.00012438152043615,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.084528908133507,0.5,-1,0.5,-1,0.5,0,0,0
164,1789733901536720253,-13.500908841281,-13.86287626524,1,78,-0.00033570383675396,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.094470806419849,0.5,-1,0.5,-1,0.5,0,0,0
165,1789733901546751043,-13.500908841281,-13.86287626524,1,78,-0.0002216245920863,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.10450154542923,0.5,-1,0.5,-1,0.5,0,0,0
166,1789733901556734109,-13.500908841281,-13.86287626524,1,78,-2.9351127523114e-05,1,0,0.27401456236839,5.3433755965671e-05,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.11448464542627,0.5,-1,0.5,-1,0.5,0,0,0
167,1789733901566747216,-13.500908841281,-13.86287626524,1,78,0.00014205323532224,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.12449780106544,0.5,-1,0.5,-1,0.5,0,0,0
168,1789733901576745833,-13.500908841281,-13.86287626524,1,78,0.00016082420188468,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.13449649512768,0.5,-1,0.5,-1,0.5,0,0,0
169,1789733901586735983,-13.500908841281,-13.86287626524,1,78,-9.6422036222066e-06,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.1444865167141,0.5,-1,0.5,-1,0.5,0,0,0
170,1789733901596724784,-13.500908841281,-13.86287626524,1,78,-0.00024832299095578,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.15447555482388,0.5,-1,0.5,-1,0.5,0,0,0
171,1789733901606742143,-13.500908841281,-13.86287626524,1,78,-0.0004478691262193,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.16449280083179,0.5,-1,0.5,-1,0.5,0,0,0
172,1789733901616740588,-13.500908841281,-13.86287626524,1,78,-0.00039755244506523,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.17449107766151,0.5,-1,0.5,-1,0.5,0,0,0
173,1789733901626739792,-13.500908841281,-13.86287626524,1,78,-0.00023301898909267,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.18449035286903,0.5,-1,0.5,-1,0.5,0,0,0
174,1789733901636741221,-13.500908841281,-13.86287626524,1,78,1.2082618923159e-05,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.19449174404144,0.5,-1,0.5,-1,0.5,0,0,0
175,1789733901646748005,-13.500908841281,-13.86287626524,1,78,6.8201828980818e-05,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.20449857413769,0.5,-1,0.5,-1,0.5,0,0,0
176,1789733901656773780,-13.500908841281,-13.86287626524,1,78,-0.00019467061792966,1,0,0.27401456236839,0.00013641435361933,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.21452425420284,0.5,-1,0.5,-1,0.5,0,0,0
177,1789733901666781971,-13.500908841281,-13.86287626524,1,78,-0.00035874225432053,1,0,0.27401456236839,0.0001339990994893,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.098587699234486,0.5,-1,0.5,-1,0.5,0,0,0
178,1789733901676770224,-13.500908841281,-13.86287626524,1,78,-0.000352635019226,1,0,0.27401456236839,0.0001339990994893,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.10857609659433,0.5,-1,0.5,-1,0.5,0,0,0
179,1789733901686741226,-13.500908841281,-13.86287626524,1,78,-0.000134080517455,1,0,0.27401456236839,0.0001339990994893,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.1185469776392,0.5,-1,0.5,-1,0.5,0,0,0
180,1789733901696768490,-13.500908841281,-13.86287626524,1,78,0.00012960164167453,1,0,0.27401456236839,0.0001339990994893,1,0,0,0,0,0,1000000000,0,0,0,0,0,0,0,0,1,0,1,0,4,64,0,0,0,-1,1,0.12857420742512,0.5,-1,0.5,-1,0.5,0,0,0
