stamp_s,state,stop_count,pose_x,pose_y,pose_yaw,ref_x,ref_y,ref_yaw,ref_curvature,target_str,act_str,v_ref,act_v,dx,dy,dyaw
1788451504.605207,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.0023041670210659504,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.6152017,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.0015851134667173028,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.6270373,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.0008127967594191432,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.635165,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.000945954816415906,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.6454775,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.0012921657180413604,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.6552103,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.0017449031583964825,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.667454,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.0017449031583964825,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.6751616,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.0021976404823362827,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.6852136,searching_for_gap,0,0.0073614896847173684,-0.003340952413982494,-0.0014108858489962908,1.5,0.0,0.0,0.0,0.0,-0.002597114769741893,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
1788451504.6954615,searching_for_gap,0,0.0075216899832658635,-0.004031454278105585,-0.0013337897760443693,1.5,0.0,0.0,0.0,0.0,-0.001984587637707591,0.75,-2.4847730565946214e-15,0.0,0.0,0.0
